Date,Race,Rank,Rider,CQ
14/05/2019,"Tour of California, Stage 3 : Stockton - Morgan Hill",15.,DE LA CRUZ MELGAREJO David,0
13/05/2019,"Tour of California, Stage 2 : Rancho Cordova - South Lake Tahoe",17.,DE LA CRUZ MELGAREJO David,0
12/05/2019,"Tour of California, Stage 1 : Sacramento",27.,DE LA CRUZ MELGAREJO David,0
28/04/2019,Liège - Bastogne - Liège,67.,DE LA CRUZ MELGAREJO David,5
24/04/2019,Flèche Wallonne,DNF,DE LA CRUZ MELGAREJO David,0
21/04/2019,Amstel Gold Race,DNF,DE LA CRUZ MELGAREJO David,0
13/04/2019,Itzulia Basque Country,34.,DE LA CRUZ MELGAREJO David,5
13/04/2019,"Itzulia Basque Country, Stage 6 : Eibar - Eibar",35.,DE LA CRUZ MELGAREJO David,0
12/04/2019,"Itzulia Basque Country, Stage 5 : Arrigorriaga - Arrate",97.,DE LA CRUZ MELGAREJO David,0
11/04/2019,"Itzulia Basque Country, Stage 4 : Vitoria-Gasteiz - Arrigorriaga",24.,DE LA CRUZ MELGAREJO David,0
10/04/2019,"Itzulia Basque Country, Stage 3 : Sarriguren - Estibaliz",49.,DE LA CRUZ MELGAREJO David,0
9/04/2019,"Itzulia Basque Country, Stage 2 : Zumarraga - Gorraiz",59.,DE LA CRUZ MELGAREJO David,0
8/04/2019,"Itzulia Basque Country, Stage 1 : Zumarraga - Zumarraga I.T.T.",41.,DE LA CRUZ MELGAREJO David,0
31/03/2019,"Settimana Coppi e Bartali, Stage 5: Fiorano Modenese - Sassuolo",12.,DE LA CRUZ MELGAREJO David,0
31/03/2019,Settimana Coppi e Bartali,5.,DE LA CRUZ MELGAREJO David,50
28/03/2019,"Settimana Coppi e Bartali, Stage 2 : Riccione - Sogliano al Rubicone",13.,DE LA CRUZ MELGAREJO David,0
27/03/2019,"Settimana Coppi e Bartali, Stage 1b : Gatteo a Mare - Gatteo T.T.T.",2.,DE LA CRUZ MELGAREJO David,2
24/02/2019,Volta ao Algarve,11.,DE LA CRUZ MELGAREJO David,38
22/02/2019,"Volta ao Algarve, Stage 3 : Lagoa - Lagoa I.T.T.",17.,DE LA CRUZ MELGAREJO David,0
21/02/2019,"Volta ao Algarve, Stage 2 : Almodovar - Alto de Foia",6.,DE LA CRUZ MELGAREJO David,0
20/02/2019,"Volta ao Algarve, Stage 1 : Portimao - Lagos",19.,DE LA CRUZ MELGAREJO David,0
10/02/2019,Volta a la Comunitat Valenciana,15.,DE LA CRUZ MELGAREJO David,10
9/02/2019,"Volta a la Comunitat Valenciana, Stage 4 : Vila-Real - Alcala-Alcocebre",17.,DE LA CRUZ MELGAREJO David,0
30/06/2019,National Championships Great Britain (Norwich) R.R.,67.,DOULL Owain,0
27/06/2019,National Championships Great Britain (Sandringham) I.T.T.,4.,DOULL Owain,20
23/06/2019,Tour de Suisse,85.,DOULL Owain,5
23/06/2019,"Tour de Suisse, Stage 9 : Ulrichen - Ulrichen",84.,DOULL Owain,0
22/06/2019,"Tour de Suisse, Stage 8 : Goms - Goms I.T.T.",127.,DOULL Owain,0
21/06/2019,"Tour de Suisse, Stage 7 : Unterterzen - San Gottardo",95.,DOULL Owain,0
20/06/2019,"Tour de Suisse, Stage 6 : Einsiedeln - Flumserberg",105.,DOULL Owain,0
19/06/2019,"Tour de Suisse, Stage 5 : Münchenstein - Einsiedeln",98.,DOULL Owain,0
18/06/2019,"Tour de Suisse, Stage 4 : Murten - Arlesheim",52.,DOULL Owain,0
17/06/2019,"Tour de Suisse, Stage 3 : Flamatt - Murten",102.,DOULL Owain,0
16/06/2019,"Tour de Suisse, Stage 2 : Langnau im Emmental - Langnau im Emmental",137.,DOULL Owain,0
15/06/2019,"Tour de Suisse, Stage 1 : Langnau im Emmental I.T.T.",18.,DOULL Owain,0
9/06/2019,Hammer Series Limburg,10.,DOULL Owain,6
9/06/2019,"Hammer Series Limburg, Stage 3 : Sittard, Hammer chase T.T.T.",9.,DOULL Owain,0
8/06/2019,"Hammer Series Limburg, Stage 2 : Sittard, Hammer sprint",6.,DOULL Owain,0
18/05/2019,Tour of California,62.,DOULL Owain,5
18/05/2019,"Tour of California, Stage 7 : Santa Clarita - Pasadena",75.,DOULL Owain,0
17/05/2019,"Tour of California, Stage 6 : Ontario - Mount Baldy",52.,DOULL Owain,0
16/05/2019,"Tour of California, Stage 5 : Pismo Beach - Ventura",48.,DOULL Owain,0
15/05/2019,"Tour of California, Stage 4 : Laguna Seca - Morro Bay",43.,DOULL Owain,0
14/05/2019,"Tour of California, Stage 3 : Stockton - Morgan Hill",88.,DOULL Owain,0
13/05/2019,"Tour of California, Stage 2 : Rancho Cordova - South Lake Tahoe",69.,DOULL Owain,0
12/05/2019,"Tour of California, Stage 1 : Sacramento",6.,DOULL Owain,2
5/05/2019,Tour de Yorkshire,11.,DOULL Owain,38
5/05/2019,"Tour de Yorkshire, Stage 4 : Halifax - Leeds",17.,DOULL Owain,0
4/05/2019,"Tour de Yorkshire, Stage 3 : Bridlington - Scarborough",6.,DOULL Owain,0
14/04/2019,Paris - Roubaix,95.,DOULL Owain,5
10/04/2019,Scheldeprijs,87.,DOULL Owain,0
7/04/2019,Ronde van Vlaanderen,83.,DOULL Owain,5
3/04/2019,Dwars door Vlaanderen,46.,DOULL Owain,5
29/03/2019,E3 Harelbeke,DNF,DOULL Owain,0
27/03/2019,Driedaagse Brugge - De Panne,34.,DOULL Owain,5
23/03/2019,Milano - Sanremo,115.,DOULL Owain,5
9/03/2019,Strade Bianche,65.,DOULL Owain,5
3/03/2019,Kuurne - Brussel - Kuurne,2.,DOULL Owain,84
2/03/2019,Omloop Het Nieuwsblad,28.,DOULL Owain,5
17/02/2019,Tour La Provence,50.,DOULL Owain,0
14/02/2019,"Tour La Provence, Stage 1 : Saintes-Maries-de-la-Mer I.T.T.",8.,DOULL Owain,0
3/02/2019,Herald Sun Tour,25.,DOULL Owain,4
3/02/2019,"Herald Sun Tour, Stage 5 : Melbourne - Melbourne",13.,DOULL Owain,0
1/02/2019,"Herald Sun Tour, Stage 3 : Sale - Warragul",1.,DOULL Owain,20
30/01/2019,"Herald Sun Tour, Stage 1 : Phillip Island - Phillip Island",12.,DOULL Owain,0
27/01/2019,Cadel Evans Great Ocean Road Race,9.,DOULL Owain,40
20/01/2019,Tour Down Under,99.,DOULL Owain,5
20/01/2019,"Tour Down Under, Stage 6 : McLaren Vale - Willunga Hill",105.,DOULL Owain,0
19/01/2019,"Tour Down Under, Stage 5 : Glenelg - Strathalbyn",71.,DOULL Owain,0
18/01/2019,"Tour Down Under, Stage 4 : Unley - Campbelltown",97.,DOULL Owain,0
17/01/2019,"Tour Down Under, Stage 3 : Lobethal - Uraidla",85.,DOULL Owain,0
16/01/2019,"Tour Down Under, Stage 2 : Norwood - Angaston",25.,DOULL Owain,0
15/01/2019,"Tour Down Under, Stage 1 : Barnsley - Bedale",42.,DOULL Owain,0
13/01/2019,People’s Choice Classic,6.,DOULL Owain,0
30/06/2019,National Championships Ireland (Derry) R.R.,2.,DUNBAR Eddie,36
27/06/2019,National Championships Ireland (Derry) I.T.T.,2.,DUNBAR Eddie,18
23/06/2019,Route d'Occitanie,5.,DUNBAR Eddie,50
23/06/2019,"Route d'Occitanie, Stage 4 : Clermont-Pouyguillès, circuit race",11.,DUNBAR Eddie,0
22/06/2019,"Route d'Occitanie, Stage 3 : Arreau - Luchon/Hospice de France",7.,DUNBAR Eddie,0
21/06/2019,"Route d'Occitanie, Stage 2 : Labruguière - Martres-Tolosane",19.,DUNBAR Eddie,0
20/06/2019,"Route d'Occitanie, Stage 1 : Gignac - Saint-Geniez-d'Olt-et-d'Aubrac",2.,DUNBAR Eddie,10
2/06/2019,Giro d'Italia,22.,DUNBAR Eddie,60
2/06/2019,"Giro d'Italia, Stage 21 : Verona - Verona I.T.T.",142.,DUNBAR Eddie,0
1/06/2019,"Giro d'Italia, Stage 20 : Feltre - Croce d'Aune/Monte Avena",19.,DUNBAR Eddie,0
31/05/2019,"Giro d'Italia, Stage 19 : Treviso - San Martino di Castrozza",24.,DUNBAR Eddie,0
30/05/2019,"Giro d'Italia, Stage 18 : Valdaora - Santa Maria di Sala",44.,DUNBAR Eddie,0
29/05/2019,"Giro d'Italia, Stage 17 : Commezzadura - Anterselva",43.,DUNBAR Eddie,0
28/05/2019,"Giro d'Italia, Stage 16 : Lovere - Ponte di Legno",42.,DUNBAR Eddie,0
26/05/2019,"Giro d'Italia, Stage 15 : Ivrea - Como",19.,DUNBAR Eddie,0
25/05/2019,"Giro d'Italia, Stage 14 : Saint-Vincent - Courmayeur",22.,DUNBAR Eddie,0
24/05/2019,"Giro d'Italia, Stage 13 : Pinerolo - Ceresole Reale/Lago Serru",35.,DUNBAR Eddie,0
23/05/2019,"Giro d'Italia, Stage 12 : Cuneo - Pinerolo",3.,DUNBAR Eddie,25
22/05/2019,"Giro d'Italia, Stage 11 : Carpi - Novi Ligure",88.,DUNBAR Eddie,0
21/05/2019,"Giro d'Italia, Stage 10 : Ravenna - Modena",84.,DUNBAR Eddie,0
19/05/2019,"Giro d'Italia, Stage 9 : Riccione - San Marino (SMR) I.T.T.",54.,DUNBAR Eddie,0
18/05/2019,"Giro d'Italia, Stage 8 : Tortoredo Lido - Pesaro",79.,DUNBAR Eddie,0
17/05/2019,"Giro d'Italia, Stage 7 : Vasto - L'Aquila",28.,DUNBAR Eddie,0
16/05/2019,"Giro d'Italia, Stage 6 : Cassino - San Giovanni Rotondo",33.,DUNBAR Eddie,0
15/05/2019,"Giro d'Italia, Stage 5 : Frascati - Terracina",82.,DUNBAR Eddie,0
14/05/2019,"Giro d'Italia, Stage 4 : Orbetello - Frascati",127.,DUNBAR Eddie,0
13/05/2019,"Giro d'Italia, Stage 3 : Vinci - Orbetello",115.,DUNBAR Eddie,0
12/05/2019,"Giro d'Italia, Stage 2 : Bologna - Fucecchio",99.,DUNBAR Eddie,0
11/05/2019,"Giro d'Italia, Stage 1 : Bologna - San Luca I.T.T.",42.,DUNBAR Eddie,0
5/05/2019,Tour de Yorkshire,3.,DUNBAR Eddie,100
5/05/2019,"Tour de Yorkshire, Stage 4 : Halifax - Leeds",3.,DUNBAR Eddie,10
4/05/2019,"Tour de Yorkshire, Stage 3 : Bridlington - Scarborough",16.,DUNBAR Eddie,0
28/04/2019,Liège - Bastogne - Liège,75.,DUNBAR Eddie,5
24/04/2019,Flèche Wallonne,DNF,DUNBAR Eddie,0
21/04/2019,Amstel Gold Race,102.,DUNBAR Eddie,5
31/03/2019,Settimana Coppi e Bartali,50.,DUNBAR Eddie,0
20/02/2019,"Volta ao Algarve, Stage 1 : Portimao - Lagos",DNF,DUNBAR Eddie,0
17/02/2019,Tour La Provence,7.,DUNBAR Eddie,40
17/02/2019,"Tour La Provence, Stage 4 : Avignon - Aix-en-Provence",13.,DUNBAR Eddie,0
16/02/2019,"Tour La Provence, Stage 3 : Aubagne - Le Castellet",10.,DUNBAR Eddie,0
15/02/2019,"Tour La Provence, Stage 2 : Istres - La Ciotat",5.,DUNBAR Eddie,0
23/06/2019,Tour de Suisse,34.,ELISSONDE Kenny,5
23/06/2019,"Tour de Suisse, Stage 9 : Ulrichen - Ulrichen",35.,ELISSONDE Kenny,0
22/06/2019,"Tour de Suisse, Stage 8 : Goms - Goms I.T.T.",136.,ELISSONDE Kenny,0
21/06/2019,"Tour de Suisse, Stage 7 : Unterterzen - San Gottardo",39.,ELISSONDE Kenny,0
20/06/2019,"Tour de Suisse, Stage 6 : Einsiedeln - Flumserberg",50.,ELISSONDE Kenny,0
19/06/2019,"Tour de Suisse, Stage 5 : Münchenstein - Einsiedeln",87.,ELISSONDE Kenny,0
18/06/2019,"Tour de Suisse, Stage 4 : Murten - Arlesheim",81.,ELISSONDE Kenny,0
17/06/2019,"Tour de Suisse, Stage 3 : Flamatt - Murten",101.,ELISSONDE Kenny,0
16/06/2019,"Tour de Suisse, Stage 2 : Langnau im Emmental - Langnau im Emmental",51.,ELISSONDE Kenny,0
15/06/2019,"Tour de Suisse, Stage 1 : Langnau im Emmental I.T.T.",138.,ELISSONDE Kenny,0
9/06/2019,Hammer Series Limburg,10.,ELISSONDE Kenny,6
9/06/2019,"Hammer Series Limburg, Stage 3 : Sittard, Hammer chase T.T.T.",9.,ELISSONDE Kenny,0
8/06/2019,"Hammer Series Limburg, Stage 2 : Sittard, Hammer sprint",6.,ELISSONDE Kenny,0
5/05/2019,Tour de Romandie,58.,ELISSONDE Kenny,5
5/05/2019,"Tour de Romandie, Stage 5 : Genève I.T.T.",59.,ELISSONDE Kenny,0
4/05/2019,"Tour de Romandie, Stage 4 : Lucens - Torgon",34.,ELISSONDE Kenny,0
3/05/2019,"Tour de Romandie, Stage 3 : Romont - Romont",125.,ELISSONDE Kenny,0
2/05/2019,"Tour de Romandie, Stage 2 : Le Locles - Morgins",70.,ELISSONDE Kenny,0
1/05/2019,"Tour de Romandie, Stage 1 : Neuchâtel - La-Chaux-de-Fonds",60.,ELISSONDE Kenny,0
30/04/2019,"Tour de Romandie, Prologue : Neuchâtel I.T.T.",135.,ELISSONDE Kenny,0
26/04/2019,"Tour of the Alps, Stage 5 : Caldaro - Bolzano",DNF,ELISSONDE Kenny,0
22/04/2019,"Tour of the Alps, Stage 1 : Kufstein (AUT) - Kufstein (AUT)",18.,ELISSONDE Kenny,0
13/04/2019,Itzulia Basque Country,84.,ELISSONDE Kenny,5
13/04/2019,"Itzulia Basque Country, Stage 6 : Eibar - Eibar",36.,ELISSONDE Kenny,0
12/04/2019,"Itzulia Basque Country, Stage 5 : Arrigorriaga - Arrate",120.,ELISSONDE Kenny,0
11/04/2019,"Itzulia Basque Country, Stage 4 : Vitoria-Gasteiz - Arrigorriaga",92.,ELISSONDE Kenny,0
10/04/2019,"Itzulia Basque Country, Stage 3 : Sarriguren - Estibaliz",149.,ELISSONDE Kenny,0
9/04/2019,"Itzulia Basque Country, Stage 2 : Zumarraga - Gorraiz",112.,ELISSONDE Kenny,0
8/04/2019,"Itzulia Basque Country, Stage 1 : Zumarraga - Zumarraga I.T.T.",124.,ELISSONDE Kenny,0
31/03/2019,Settimana Coppi e Bartali,48.,ELISSONDE Kenny,0
27/03/2019,"Settimana Coppi e Bartali, Stage 1b : Gatteo a Mare - Gatteo T.T.T.",2.,ELISSONDE Kenny,2
1/03/2019,"UAE Tour, Stage 6 : Ajman - Jabel Jais",DNS,ELISSONDE Kenny,0
28/02/2019,"UAE Tour, Stage 5 : Sharjah - Khor Fakkan",114.,ELISSONDE Kenny,0
27/02/2019,"UAE Tour, Stage 4 : Dubai - Hatta Dam",73.,ELISSONDE Kenny,0
26/02/2019,"UAE Tour, Stage 3 : Al Ain - Jebel Hafeet",24.,ELISSONDE Kenny,0
25/02/2019,"UAE Tour, Stage 2 : Abu Dhabi - Abu Dhabi",104.,ELISSONDE Kenny,0
24/02/2019,"UAE Tour, Stage 1 : Al Hudayriat T.T.T.",4.,ELISSONDE Kenny,1
3/02/2019,Herald Sun Tour,7.,ELISSONDE Kenny,40
2/02/2019,"Herald Sun Tour, Stage 4 : Cape Schanck - Arthurs Seat",5.,ELISSONDE Kenny,0
31/01/2019,"Herald Sun Tour, Stage 2 : Wonthaggi - Churchill",3.,ELISSONDE Kenny,5
30/01/2019,"Herald Sun Tour, Stage 1 : Phillip Island - Phillip Island",17.,ELISSONDE Kenny,0
27/01/2019,Cadel Evans Great Ocean Road Race,14.,ELISSONDE Kenny,22
20/01/2019,Tour Down Under,44.,ELISSONDE Kenny,5
20/01/2019,"Tour Down Under, Stage 6 : McLaren Vale - Willunga Hill",44.,ELISSONDE Kenny,0
19/01/2019,"Tour Down Under, Stage 5 : Glenelg - Strathalbyn",93.,ELISSONDE Kenny,0
18/01/2019,"Tour Down Under, Stage 4 : Unley - Campbelltown",70.,ELISSONDE Kenny,0
17/01/2019,"Tour Down Under, Stage 3 : Lobethal - Uraidla",53.,ELISSONDE Kenny,0
16/01/2019,"Tour Down Under, Stage 2 : Norwood - Angaston",67.,ELISSONDE Kenny,0
15/01/2019,"Tour Down Under, Stage 1 : Barnsley - Bedale",98.,ELISSONDE Kenny,0
12/06/2019,"Critérium du Dauphiné, Stage 4 : Roanne - Roanne I.T.T.",DNF,FROOME Chris,0
11/06/2019,"Critérium du Dauphiné, Stage 3 : Le Puy-en-Velay - Riom",42.,FROOME Chris,0
10/06/2019,"Critérium du Dauphiné, Stage 2 : Mauriac - Craponne-sur-Arzon",11.,FROOME Chris,0
9/06/2019,"Critérium du Dauphiné, Stage 1 : Aurillac - Jussac",33.,FROOME Chris,0
5/05/2019,Tour de Yorkshire,13.,FROOME Chris,30
5/05/2019,"Tour de Yorkshire, Stage 4 : Halifax - Leeds",18.,FROOME Chris,0
4/05/2019,"Tour de Yorkshire, Stage 3 : Bridlington - Scarborough",11.,FROOME Chris,0
26/04/2019,Tour of the Alps,11.,FROOME Chris,38
26/04/2019,"Tour of the Alps, Stage 5 : Caldaro - Bolzano",17.,FROOME Chris,0
25/04/2019,"Tour of the Alps, Stage 4 : Baselga di Pine - Cles",5.,FROOME Chris,3
24/04/2019,"Tour of the Alps, Stage 3 : Salorno - Baselga di Pine",12.,FROOME Chris,0
23/04/2019,"Tour of the Alps, Stage 2 : Reith im Alpbachtal (AUT) - Scena",17.,FROOME Chris,0
22/04/2019,"Tour of the Alps, Stage 1 : Kufstein (AUT) - Kufstein (AUT)",6.,FROOME Chris,0
31/03/2019,Volta a Catalunya,94.,FROOME Chris,5
31/03/2019,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",94.,FROOME Chris,0
30/03/2019,"Volta a Catalunya, Stage 6 : Valls - Vilaseca",100.,FROOME Chris,0
29/03/2019,"Volta a Catalunya, Stage 5 : Puigcerda - Sant Cugat",64.,FROOME Chris,0
28/03/2019,"Volta a Catalunya, Stage 4 : Llanars - La Molina",145.,FROOME Chris,0
27/03/2019,"Volta a Catalunya, Stage 3 : Sant Feliu de Guixols - Vallter 2000",148.,FROOME Chris,0
26/03/2019,"Volta a Catalunya, Stage 2 : Mataro - Sant Feliu de Guixols",161.,FROOME Chris,0
25/03/2019,"Volta a Catalunya, Stage 1 : Calella - Calella",124.,FROOME Chris,0
17/02/2019,Tour Colombia,91.,FROOME Chris,0
12/02/2019,"Tour Colombia, Stage 1 : Medellin T.T.T.",3.,FROOME Chris,1
28/06/2019,National Championships Italy (Bedonia) I.T.T.,1.,GANNA Filippo,70
9/06/2019,Hammer Series Limburg,10.,GANNA Filippo,6
9/06/2019,"Hammer Series Limburg, Stage 3 : Sittard, Hammer chase T.T.T.",9.,GANNA Filippo,0
8/06/2019,"Hammer Series Limburg, Stage 2 : Sittard, Hammer sprint",6.,GANNA Filippo,0
26/05/2019,Hammer Series Stavanger,4.,GANNA Filippo,14
26/05/2019,"Hammer Series Stavanger, Stage 3 : Stavanger, Hammer chase T.T.T.",2.,GANNA Filippo,2
25/05/2019,"Hammer Series Stavanger, Stage 2 : Stavanger, Hammer sprint",5.,GANNA Filippo,0
24/05/2019,"Hammer Series Stavanger, Stage 1 : Sandness, Hammer climb",6.,GANNA Filippo,0
5/05/2019,Tour de Romandie,84.,GANNA Filippo,5
5/05/2019,"Tour de Romandie, Stage 5 : Genève I.T.T.",3.,GANNA Filippo,18
4/05/2019,"Tour de Romandie, Stage 4 : Lucens - Torgon",106.,GANNA Filippo,0
3/05/2019,"Tour de Romandie, Stage 3 : Romont - Romont",111.,GANNA Filippo,0
2/05/2019,"Tour de Romandie, Stage 2 : Le Locles - Morgins",104.,GANNA Filippo,0
1/05/2019,"Tour de Romandie, Stage 1 : Neuchâtel - La-Chaux-de-Fonds",59.,GANNA Filippo,0
30/04/2019,"Tour de Romandie, Prologue : Neuchâtel I.T.T.",16.,GANNA Filippo,0
14/04/2019,Paris - Roubaix,DNF,GANNA Filippo,0
7/04/2019,Ronde van Vlaanderen,98.,GANNA Filippo,5
31/03/2019,Gent - Wevelgem,DNF,GANNA Filippo,0
29/03/2019,E3 Harelbeke,91.,GANNA Filippo,5
27/03/2019,Driedaagse Brugge - De Panne,38.,GANNA Filippo,5
23/03/2019,Milano - Sanremo,114.,GANNA Filippo,5
19/03/2019,Tirreno - Adriatico,103.,GANNA Filippo,5
19/03/2019,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",10.,GANNA Filippo,0
18/03/2019,"Tirreno - Adriatico, Stage 6 : Matelica - Jesi",72.,GANNA Filippo,0
17/03/2019,"Tirreno - Adriatico, Stage 5 : Colli al Metauro - Recanti",86.,GANNA Filippo,0
16/03/2019,"Tirreno - Adriatico, Stage 4 : Foligno - Fossombrone",104.,GANNA Filippo,0
15/03/2019,"Tirreno - Adriatico, Stage 3 : Pomarance - Foligno",130.,GANNA Filippo,0
14/03/2019,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",128.,GANNA Filippo,0
13/03/2019,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",5.,GANNA Filippo,1
17/02/2019,Tour La Provence,45.,GANNA Filippo,0
14/02/2019,"Tour La Provence, Stage 1 : Saintes-Maries-de-la-Mer I.T.T.",leader,GANNA Filippo,6
14/02/2019,"Tour La Provence, Stage 1 : Saintes-Maries-de-la-Mer I.T.T.",1.,GANNA Filippo,20
24/05/2019,"Giro d'Italia, Stage 13 : Pinerolo - Ceresole Reale/Lago Serru",DNF,GEOGHEGAN HART Tao,0
23/05/2019,"Giro d'Italia, Stage 12 : Cuneo - Pinerolo",53.,GEOGHEGAN HART Tao,0
22/05/2019,"Giro d'Italia, Stage 11 : Carpi - Novi Ligure",68.,GEOGHEGAN HART Tao,0
21/05/2019,"Giro d'Italia, Stage 10 : Ravenna - Modena",77.,GEOGHEGAN HART Tao,0
19/05/2019,"Giro d'Italia, Stage 9 : Riccione - San Marino (SMR) I.T.T.",25.,GEOGHEGAN HART Tao,0
18/05/2019,"Giro d'Italia, Stage 8 : Tortoredo Lido - Pesaro",31.,GEOGHEGAN HART Tao,0
17/05/2019,"Giro d'Italia, Stage 7 : Vasto - L'Aquila",44.,GEOGHEGAN HART Tao,0
16/05/2019,"Giro d'Italia, Stage 6 : Cassino - San Giovanni Rotondo",43.,GEOGHEGAN HART Tao,0
15/05/2019,"Giro d'Italia, Stage 5 : Frascati - Terracina",76.,GEOGHEGAN HART Tao,0
14/05/2019,"Giro d'Italia, Stage 4 : Orbetello - Frascati",19.,GEOGHEGAN HART Tao,0
13/05/2019,"Giro d'Italia, Stage 3 : Vinci - Orbetello",112.,GEOGHEGAN HART Tao,0
12/05/2019,"Giro d'Italia, Stage 2 : Bologna - Fucecchio",35.,GEOGHEGAN HART Tao,0
11/05/2019,"Giro d'Italia, Stage 1 : Bologna - San Luca I.T.T.",7.,GEOGHEGAN HART Tao,5
28/04/2019,Liège - Bastogne - Liège,49.,GEOGHEGAN HART Tao,5
26/04/2019,Tour of the Alps,2.,GEOGHEGAN HART Tao,120
26/04/2019,"Tour of the Alps, Stage 5 : Caldaro - Bolzano",9.,GEOGHEGAN HART Tao,0
25/04/2019,"Tour of the Alps, Stage 4 : Baselga di Pine - Cles",1.,GEOGHEGAN HART Tao,25
24/04/2019,"Tour of the Alps, Stage 3 : Salorno - Baselga di Pine",2.,GEOGHEGAN HART Tao,15
23/04/2019,"Tour of the Alps, Stage 2 : Reith im Alpbachtal (AUT) - Scena",8.,GEOGHEGAN HART Tao,0
22/04/2019,"Tour of the Alps, Stage 1 : Kufstein (AUT) - Kufstein (AUT)",leader,GEOGHEGAN HART Tao,8
22/04/2019,"Tour of the Alps, Stage 1 : Kufstein (AUT) - Kufstein (AUT)",1.,GEOGHEGAN HART Tao,25
23/03/2019,Milano - Sanremo,45.,GEOGHEGAN HART Tao,5
17/03/2019,Paris - Nice,32.,GEOGHEGAN HART Tao,5
17/03/2019,"Paris - Nice, Stage 8 : Nice - Nice",24.,GEOGHEGAN HART Tao,0
16/03/2019,"Paris - Nice, Stage 7 : Nice - Col de Turini",50.,GEOGHEGAN HART Tao,0
15/03/2019,"Paris - Nice, Stage 6 : Peynier - Brignoles",58.,GEOGHEGAN HART Tao,0
14/03/2019,"Paris - Nice, Stage 5 : Barbentane - Barbentane I.T.T.",22.,GEOGHEGAN HART Tao,0
13/03/2019,"Paris - Nice, Stage 4 : Vichy - Pélussin",46.,GEOGHEGAN HART Tao,0
12/03/2019,"Paris - Nice, Stage 3 : Cepoy - Moulins-Yzeure",143.,GEOGHEGAN HART Tao,0
11/03/2019,"Paris - Nice, Stage 2 : Les Bréviaires - Bellegarde",120.,GEOGHEGAN HART Tao,0
10/03/2019,"Paris - Nice, Stage 1 : Saint-Germain-en-Laye - Saint-Germain-en-Laye",50.,GEOGHEGAN HART Tao,0
24/02/2019,Volta ao Algarve,25.,GEOGHEGAN HART Tao,6
24/02/2019,"Volta ao Algarve, Stage 5 : Faro - Alto de Malhao",9.,GEOGHEGAN HART Tao,0
22/02/2019,"Volta ao Algarve, Stage 3 : Lagoa - Lagoa I.T.T.",8.,GEOGHEGAN HART Tao,0
30/06/2019,National Championships Poland (Ostroda) R.R.,6.,GOLAS Michal,16
23/06/2019,Route d'Occitanie,56.,GOLAS Michal,0
2/06/2019,Tour of Norway,39.,GOLAS Michal,5
26/05/2019,Hammer Series Stavanger,4.,GOLAS Michal,14
26/05/2019,"Hammer Series Stavanger, Stage 3 : Stavanger, Hammer chase T.T.T.",2.,GOLAS Michal,2
25/05/2019,"Hammer Series Stavanger, Stage 2 : Stavanger, Hammer sprint",5.,GOLAS Michal,0
24/05/2019,"Hammer Series Stavanger, Stage 1 : Sandness, Hammer climb",6.,GOLAS Michal,0
5/05/2019,Tour de Yorkshire,14.,GOLAS Michal,26
5/05/2019,"Tour de Yorkshire, Stage 4 : Halifax - Leeds",19.,GOLAS Michal,0
4/05/2019,"Tour de Yorkshire, Stage 3 : Bridlington - Scarborough",14.,GOLAS Michal,0
28/04/2019,Liège - Bastogne - Liège,74.,GOLAS Michal,5
24/04/2019,Flèche Wallonne,DNF,GOLAS Michal,0
21/04/2019,Amstel Gold Race,82.,GOLAS Michal,5
13/04/2019,Itzulia Basque Country,89.,GOLAS Michal,5
13/04/2019,"Itzulia Basque Country, Stage 6 : Eibar - Eibar",62.,GOLAS Michal,0
12/04/2019,"Itzulia Basque Country, Stage 5 : Arrigorriaga - Arrate",115.,GOLAS Michal,0
11/04/2019,"Itzulia Basque Country, Stage 4 : Vitoria-Gasteiz - Arrigorriaga",118.,GOLAS Michal,0
10/04/2019,"Itzulia Basque Country, Stage 3 : Sarriguren - Estibaliz",104.,GOLAS Michal,0
9/04/2019,"Itzulia Basque Country, Stage 2 : Zumarraga - Gorraiz",105.,GOLAS Michal,0
8/04/2019,"Itzulia Basque Country, Stage 1 : Zumarraga - Zumarraga I.T.T.",145.,GOLAS Michal,0
31/03/2019,Settimana Coppi e Bartali,58.,GOLAS Michal,0
23/03/2019,Milano - Sanremo,145.,GOLAS Michal,5
9/03/2019,Strade Bianche,54.,GOLAS Michal,5
2/03/2019,UAE Tour,81.,GOLAS Michal,5
2/03/2019,"UAE Tour, Stage 7 : Dubai - Dubai",85.,GOLAS Michal,0
1/03/2019,"UAE Tour, Stage 6 : Ajman - Jabel Jais",66.,GOLAS Michal,0
28/02/2019,"UAE Tour, Stage 5 : Sharjah - Khor Fakkan",75.,GOLAS Michal,0
27/02/2019,"UAE Tour, Stage 4 : Dubai - Hatta Dam",101.,GOLAS Michal,0
26/02/2019,"UAE Tour, Stage 3 : Al Ain - Jebel Hafeet",96.,GOLAS Michal,0
25/02/2019,"UAE Tour, Stage 2 : Abu Dhabi - Abu Dhabi",54.,GOLAS Michal,0
