Date,Race,Rank,Rider,CQ
9/08/2018,"Tour de Pologne, Stage 6 : Zakopane - Bukowina Tatrzanska",22.,CHEREL Mikael,0
8/08/2018,"Tour de Pologne, Stage 5 : Kopalina Soli - Bielsko-Biala",21.,CHEREL Mikael,0
7/08/2018,"Tour de Pologne, Stage 4 : Jaworzno - Szczyrk",28.,CHEREL Mikael,0
6/08/2018,"Tour de Pologne, Stage 3 : Chorzow - Zabrze",36.,CHEREL Mikael,0
5/08/2018,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",25.,CHEREL Mikael,0
4/08/2018,"Tour de Pologne, Stage 1 : Krakow - Krakow",38.,CHEREL Mikael,0
25/05/2018,"Giro d'Italia, Stage 19 : Venaria Reale - Bardonecchia/Jafferau",DNF,CHEREL Mikael,0
24/05/2018,"Giro d'Italia, Stage 18 : Abbiategrasso - Prato Nevoso",35.,CHEREL Mikael,0
23/05/2018,"Giro d'Italia, Stage 17 : Riva del Garda - Iseo",36.,CHEREL Mikael,0
22/05/2018,"Giro d'Italia, Stage 16 : Trento - Rovereto I.T.T.",93.,CHEREL Mikael,0
20/05/2018,"Giro d'Italia, Stage 15 : Tolmezzo - Sappada",29.,CHEREL Mikael,0
19/05/2018,"Giro d'Italia, Stage 14 : San Vito al Tagliamento - Monte Zoncolan",30.,CHEREL Mikael,0
18/05/2018,"Giro d'Italia, Stage 13 : Ferrara - Nervesa della Battaglia",60.,CHEREL Mikael,0
17/05/2018,"Giro d'Italia, Stage 12 : Osimo - Imola",47.,CHEREL Mikael,0
16/05/2018,"Giro d'Italia, Stage 11 : Assisi - Osimo",25.,CHEREL Mikael,0
15/05/2018,"Giro d'Italia, Stage 10 : Penne - Gualdo Tadino",43.,CHEREL Mikael,0
13/05/2018,"Giro d'Italia, Stage 9 : Pesco Sannita - Gran Sasso d'Italia",35.,CHEREL Mikael,0
12/05/2018,"Giro d'Italia, Stage 8 : Praia a Mare - Montevergine di Mercogliano",34.,CHEREL Mikael,0
11/05/2018,"Giro d'Italia, Stage 7 : Pizzo - Praia a Mare",39.,CHEREL Mikael,0
10/05/2018,"Giro d'Italia, Stage 6 : Caltanissetta - Etna",51.,CHEREL Mikael,0
9/05/2018,"Giro d'Italia, Stage 5 : Agrigento - Santa Ninfa (Valle del Belice)",35.,CHEREL Mikael,0
8/05/2018,"Giro d'Italia, Stage 4 : Catania - Caltagirone",71.,CHEREL Mikael,0
6/05/2018,"Giro d'Italia, Stage 3 : Be'er Sheva (ISR) - Eilat (ISR)",60.,CHEREL Mikael,0
5/05/2018,"Giro d'Italia, Stage 2 : Tel Aviv (ISR) - Haifa (ISR)",50.,CHEREL Mikael,0
4/05/2018,"Giro d'Italia, Stage 1 : Jerusalem (ISR) I.T.T.",146.,CHEREL Mikael,0
22/04/2018,Liège - Bastogne - Liège,49.,CHEREL Mikael,5
20/04/2018,"Tour of the Alps - Giro del Trentino, Stage 5 : Rattenberg (AUT) - Innsbruck (AUT)",DNF,CHEREL Mikael,0
25/03/2018,Volta a Catalunya,21.,CHEREL Mikael,16
25/03/2018,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",19.,CHEREL Mikael,0
24/03/2018,"Volta a Catalunya, Stage 6 : Pobla de Segur - Torrefarrera",32.,CHEREL Mikael,0
23/03/2018,"Volta a Catalunya, Stage 5 : Llivia - Vielha",15.,CHEREL Mikael,0
22/03/2018,"Volta a Catalunya, Stage 4 : Llanars - Alp/La Molina",32.,CHEREL Mikael,0
21/03/2018,"Volta a Catalunya, Stage 3 : Sant Cugat - Camprodon",37.,CHEREL Mikael,0
20/03/2018,"Volta a Catalunya, Stage 2 : Mataro - Valls",49.,CHEREL Mikael,0
19/03/2018,"Volta a Catalunya, Stage 1 : Calella - Calella",21.,CHEREL Mikael,0
11/03/2018,Paris - Nice,20.,CHEREL Mikael,20
11/03/2018,"Paris - Nice, Stage 8 : Nice - Nice",28.,CHEREL Mikael,0
10/03/2018,"Paris - Nice, Stage 7 : Nice - La Colmiane",15.,CHEREL Mikael,0
9/03/2018,"Paris - Nice, Stage 6 : Sisteron - Vence",29.,CHEREL Mikael,0
8/03/2018,"Paris - Nice, Stage 5 : Salon-de-Provence - Sisteron",33.,CHEREL Mikael,0
7/03/2018,"Paris - Nice, Stage 4 : La Fouillouse - Saint-Étienne I.T.T.",118.,CHEREL Mikael,0
6/03/2018,"Paris - Nice, Stage 3 : Bourges - Châtel-Guyon",43.,CHEREL Mikael,0
5/03/2018,"Paris - Nice, Stage 2 : Orsonville - Vierzon",25.,CHEREL Mikael,0
4/03/2018,"Paris - Nice, Stage 1 : Chatou - Meudon",52.,CHEREL Mikael,0
24/02/2018,Classic d'Ardèche,82.,CHEREL Mikael,0
11/02/2018,Trofeo Laigueglia,16.,CHEREL Mikael,10
28/01/2018,Cadel Evans Great Ocean Road Race,18.,CHEREL Mikael,14
21/01/2018,Tour Down Under,20.,CHEREL Mikael,20
21/01/2018,"Tour Down Under, Stage 6 : Adelaide - Adelaide",13.,CHEREL Mikael,0
20/01/2018,"Tour Down Under, Stage 5 : McLaren Vale - Williunga Hill",17.,CHEREL Mikael,0
19/01/2018,"Tour Down Under, Stage 4 : Norwood - Uraidla",12.,CHEREL Mikael,0
18/01/2018,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",46.,CHEREL Mikael,0
17/01/2018,"Tour Down Under, Stage 2 : Unley - Stirling",35.,CHEREL Mikael,0
16/01/2018,"Tour Down Under, Stage 1 : Port Adelaide - Lyndoch",29.,CHEREL Mikael,0
19/09/2018,Giro della Toscana - Memorial Alfredo Martini,68.,CHEVRIER Clément,0
16/09/2018,Coppa Bernocchi,82.,CHEVRIER Clément,0
19/08/2018,EuroEyes Cyclassics Hamburg,54.,CHEVRIER Clément,5
10/08/2018,Tour de Pologne,50.,CHEVRIER Clément,5
10/08/2018,"Tour de Pologne, Stage 7 : Bukowina Tatrzanska - Bukowina Tatrzanska",59.,CHEVRIER Clément,0
9/08/2018,"Tour de Pologne, Stage 6 : Zakopane - Bukowina Tatrzanska",61.,CHEVRIER Clément,0
8/08/2018,"Tour de Pologne, Stage 5 : Kopalina Soli - Bielsko-Biala",63.,CHEVRIER Clément,0
7/08/2018,"Tour de Pologne, Stage 4 : Jaworzno - Szczyrk",60.,CHEVRIER Clément,0
6/08/2018,"Tour de Pologne, Stage 3 : Chorzow - Zabrze",112.,CHEVRIER Clément,0
5/08/2018,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",80.,CHEVRIER Clément,0
4/08/2018,"Tour de Pologne, Stage 1 : Krakow - Krakow",61.,CHEVRIER Clément,0
1/07/2018,National Championships France (Mantes-la-Jolie) R.R.,55.,CHEVRIER Clément,0
24/06/2018,Paris - Chauny,60.,CHEVRIER Clément,0
16/06/2018,"Route d'Occitanie, Stage 3 : Prat-Bonrepaux - Les Monts d'Olmes",DNF,CHEVRIER Clément,0
7/06/2018,GP Kanton Aargau - Gippingen,47.,CHEVRIER Clément,0
3/06/2018,Boucles de la Mayenne,53.,CHEVRIER Clément,0
26/05/2018,GP de Plumelec-Morbihan,83.,CHEVRIER Clément,0
20/05/2018,Tour de l'Ain,20.,CHEVRIER Clément,5
25/03/2018,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",DNF,CHEVRIER Clément,0
24/03/2018,"Volta a Catalunya, Stage 6 : Pobla de Segur - Torrefarrera",69.,CHEVRIER Clément,0
23/03/2018,"Volta a Catalunya, Stage 5 : Llivia - Vielha",33.,CHEVRIER Clément,0
22/03/2018,"Volta a Catalunya, Stage 4 : Llanars - Alp/La Molina",60.,CHEVRIER Clément,0
21/03/2018,"Volta a Catalunya, Stage 3 : Sant Cugat - Camprodon",133.,CHEVRIER Clément,0
20/03/2018,"Volta a Catalunya, Stage 2 : Mataro - Valls",104.,CHEVRIER Clément,0
19/03/2018,"Volta a Catalunya, Stage 1 : Calella - Calella",70.,CHEVRIER Clément,0
25/02/2018,Abu Dhabi Tour,60.,CHEVRIER Clément,5
25/02/2018,"Abu Dhabi Tour, Stage 5 : Al Ain - Jebel Hafeet",38.,CHEVRIER Clément,0
24/02/2018,"Abu Dhabi Tour, Stage 4 : Abu Dhabi I.T.T.",87.,CHEVRIER Clément,0
23/02/2018,"Abu Dhabi Tour, Stage 3 : Abu Dhabi - Abu Dhabi",101.,CHEVRIER Clément,0
22/02/2018,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",106.,CHEVRIER Clément,0
21/02/2018,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",69.,CHEVRIER Clément,0
11/02/2018,Trofeo Laigueglia,29.,CHEVRIER Clément,5
4/02/2018,Volta a la Comunitat Valenciana,40.,CHEVRIER Clément,0
7/10/2018,Paris - Tours,3.,COSNEFROY Benoit,72
4/10/2018,Paris - Bourges,16.,COSNEFROY Benoit,5
23/09/2018,GP d'Isbergues - Pas de Calais,23.,COSNEFROY Benoit,0
20/09/2018,GP Citta di Peccioli - Coppa Sabatini,9.,COSNEFROY Benoit,16
16/09/2018,Coppa Bernocchi,102.,COSNEFROY Benoit,0
15/09/2018,Coppa Agostoni - Giro delle Brianze,41.,COSNEFROY Benoit,0
9/09/2018,GP de Montréal,24.,COSNEFROY Benoit,12
7/09/2018,GP de Québec,25.,COSNEFROY Benoit,11
2/09/2018,GP de Fourmies,115.,COSNEFROY Benoit,0
26/08/2018,Bretagne Classic - Ouest-France,9.,COSNEFROY Benoit,52
18/08/2018,Tour du Limousin,41.,COSNEFROY Benoit,0
18/08/2018,"Tour du Limousin, Stage 4 : Bellac - Limoges",15.,COSNEFROY Benoit,0
17/08/2018,"Tour du Limousin, Stage 3 : Egletons - Uzerche",8.,COSNEFROY Benoit,0
15/08/2018,"Tour du Limousin, Stage 1 : Saint-Just le Martel - Bonnat",12.,COSNEFROY Benoit,0
5/08/2018,Polynormande,64.,COSNEFROY Benoit,0
29/07/2018,Ride London - Surrey Classic,62.,COSNEFROY Benoit,5
26/07/2018,GP Pino Cerami,79.,COSNEFROY Benoit,0
1/07/2018,National Championships France (Mantes-la-Jolie) R.R.,67.,COSNEFROY Benoit,0
17/06/2018,Route d'Occitanie,70.,COSNEFROY Benoit,0
3/06/2018,Boucles de la Mayenne,31.,COSNEFROY Benoit,0
2/06/2018,"Boucles de la Mayenne, Stage 2 : Saint-Aignan-de-Couptrain - Pré-en-Pail-Saint-Samson",2.,COSNEFROY Benoit,10
31/05/2018,"Boucles de la Mayenne, Prologue : Laval I.T.T.",5.,COSNEFROY Benoit,0
19/05/2018,Tour of California,85.,COSNEFROY Benoit,5
19/05/2018,"Tour of California, Stage 7 : Sacramento - Sacramento",59.,COSNEFROY Benoit,0
18/05/2018,"Tour of California, Stage 6 : Folsom - South Lake Tahoe",81.,COSNEFROY Benoit,0
17/05/2018,"Tour of California, Stage 5 : Stockton - Elk Grove",78.,COSNEFROY Benoit,0
16/05/2018,"Tour of California, Stage 4 : Morgan Hill - Morgan Hill I.T.T.",61.,COSNEFROY Benoit,0
15/05/2018,"Tour of California, Stage 3 : King City - Laguna Seca",112.,COSNEFROY Benoit,0
14/05/2018,"Tour of California, Stage 2 : Ventura - Santa Barbara (Gibraltar Road)",64.,COSNEFROY Benoit,0
13/05/2018,"Tour of California, Stage 1 : Long Beach - Long Beach",112.,COSNEFROY Benoit,0
22/04/2018,Liège - Bastogne - Liège,DNF,COSNEFROY Benoit,0
18/04/2018,Flèche Wallonne,DNF,COSNEFROY Benoit,0
15/04/2018,Amstel Gold Race,48.,COSNEFROY Benoit,5
6/04/2018,Circuit de la Sarthe - Pays de la Loire,53.,COSNEFROY Benoit,0
1/04/2018,La Roue Tourangelle,9.,COSNEFROY Benoit,16
30/03/2018,Route Adélie de Vitré,64.,COSNEFROY Benoit,0
25/03/2018,GP Cholet - Pays De Loire,10.,COSNEFROY Benoit,12
24/03/2018,Classic Loire Atlantique,54.,COSNEFROY Benoit,0
25/02/2018,Abu Dhabi Tour,127.,COSNEFROY Benoit,5
25/02/2018,"Abu Dhabi Tour, Stage 5 : Al Ain - Jebel Hafeet",107.,COSNEFROY Benoit,0
24/02/2018,"Abu Dhabi Tour, Stage 4 : Abu Dhabi I.T.T.",59.,COSNEFROY Benoit,0
23/02/2018,"Abu Dhabi Tour, Stage 3 : Abu Dhabi - Abu Dhabi",46.,COSNEFROY Benoit,0
22/02/2018,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",105.,COSNEFROY Benoit,0
21/02/2018,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",34.,COSNEFROY Benoit,0
11/02/2018,Tour La Provence,76.,COSNEFROY Benoit,0
8/02/2018,"Tour La Provence, Prologue : Circuit Paul Ricard I.T.T.",18.,COSNEFROY Benoit,0
4/02/2018,Etoile de Bessèges,27.,COSNEFROY Benoit,3
6/10/2018,Tour de Vendée,1.,DENZ Nico,80
30/09/2018,World Championships (Innsbruck) R.R.,74.,DENZ Nico,10
23/09/2018,World Championships (Innsbruck) T.T.T.,15.,DENZ Nico,7
12/09/2018,GP de Wallonie,63.,DENZ Nico,0
9/09/2018,Tour du Doubs,20.,DENZ Nico,5
1/09/2018,Brussels Cycling Classic,32.,DENZ Nico,0
26/08/2018,Deutschland Tour,61.,DENZ Nico,0
19/08/2018,BinckBank Tour,80.,DENZ Nico,5
19/08/2018,"BinckBank Tour, Stage 7 : Lacs de l'Eau d'Heure - Geraardsbergen",79.,DENZ Nico,0
18/08/2018,"BinckBank Tour, Stage 6 : Riemst (BEL) - Sittard",86.,DENZ Nico,0
17/08/2018,"BinckBank Tour, Stage 5 : Sint-Pieters-Leeuw - Lanaken",119.,DENZ Nico,0
16/08/2018,"BinckBank Tour, Stage 4 : Blankenberge - Ardooie",108.,DENZ Nico,0
15/08/2018,"BinckBank Tour, Stage 3 : Aalter - Antwerpen",96.,DENZ Nico,0
14/08/2018,"BinckBank Tour, Stage 2 : Venray - Venray I.T.T.",68.,DENZ Nico,0
13/08/2018,"BinckBank Tour, Stage 1 : Heerenveen - Bolsward",65.,DENZ Nico,0
12/08/2018,European Championships (Glasgow) R.R.,9.,DENZ Nico,16
29/07/2018,Ride London - Surrey Classic,18.,DENZ Nico,14
26/07/2018,GP Pino Cerami,89.,DENZ Nico,0
7/06/2018,GP Kanton Aargau - Gippingen,21.,DENZ Nico,5
27/05/2018,Giro d'Italia,62.,DENZ Nico,15
27/05/2018,"Giro d'Italia, Stage 21 : Roma - Roma",69.,DENZ Nico,0
26/05/2018,"Giro d'Italia, Stage 20 : Susa - Cervinia",69.,DENZ Nico,0
25/05/2018,"Giro d'Italia, Stage 19 : Venaria Reale - Bardonecchia/Jafferau",71.,DENZ Nico,0
24/05/2018,"Giro d'Italia, Stage 18 : Abbiategrasso - Prato Nevoso",88.,DENZ Nico,0
23/05/2018,"Giro d'Italia, Stage 17 : Riva del Garda - Iseo",20.,DENZ Nico,0
22/05/2018,"Giro d'Italia, Stage 16 : Trento - Rovereto I.T.T.",25.,DENZ Nico,0
20/05/2018,"Giro d'Italia, Stage 15 : Tolmezzo - Sappada",26.,DENZ Nico,0
19/05/2018,"Giro d'Italia, Stage 14 : San Vito al Tagliamento - Monte Zoncolan",69.,DENZ Nico,0
18/05/2018,"Giro d'Italia, Stage 13 : Ferrara - Nervesa della Battaglia",75.,DENZ Nico,0
17/05/2018,"Giro d'Italia, Stage 12 : Osimo - Imola",158.,DENZ Nico,0
16/05/2018,"Giro d'Italia, Stage 11 : Assisi - Osimo",90.,DENZ Nico,0
15/05/2018,"Giro d'Italia, Stage 10 : Penne - Gualdo Tadino",2.,DENZ Nico,40
13/05/2018,"Giro d'Italia, Stage 9 : Pesco Sannita - Gran Sasso d'Italia",94.,DENZ Nico,0
12/05/2018,"Giro d'Italia, Stage 8 : Praia a Mare - Montevergine di Mercogliano",67.,DENZ Nico,0
11/05/2018,"Giro d'Italia, Stage 7 : Pizzo - Praia a Mare",75.,DENZ Nico,0
10/05/2018,"Giro d'Italia, Stage 6 : Caltanissetta - Etna",77.,DENZ Nico,0
9/05/2018,"Giro d'Italia, Stage 5 : Agrigento - Santa Ninfa (Valle del Belice)",100.,DENZ Nico,0
8/05/2018,"Giro d'Italia, Stage 4 : Catania - Caltagirone",86.,DENZ Nico,0
6/05/2018,"Giro d'Italia, Stage 3 : Be'er Sheva (ISR) - Eilat (ISR)",86.,DENZ Nico,0
5/05/2018,"Giro d'Italia, Stage 2 : Tel Aviv (ISR) - Haifa (ISR)",17.,DENZ Nico,0
4/05/2018,"Giro d'Italia, Stage 1 : Jerusalem (ISR) I.T.T.",50.,DENZ Nico,0
29/04/2018,Tour de Romandie,91.,DENZ Nico,5
29/04/2018,"Tour de Romandie, Stage 5 : Mont-sur-Rolle - Genève",58.,DENZ Nico,0
28/04/2018,"Tour de Romandie, Stage 4 : Sion - Sion",71.,DENZ Nico,0
27/04/2018,"Tour de Romandie, Stage 3 : Ollon - Villars I.T.T.",83.,DENZ Nico,0
26/04/2018,"Tour de Romandie, Stage 2 : Delémont - Yverdon-les-Bains",94.,DENZ Nico,0
25/04/2018,"Tour de Romandie, Stage 1 : Fribourg - Delémont",113.,DENZ Nico,0
24/04/2018,"Tour de Romandie, Prologue : Fribourg I.T.T.",58.,DENZ Nico,0
8/04/2018,Paris - Roubaix,96.,DENZ Nico,5
1/04/2018,Ronde van Vlaanderen,67.,DENZ Nico,5
28/03/2018,Dwars door Vlaanderen,48.,DENZ Nico,5
25/03/2018,Gent - Wevelgem,102.,DENZ Nico,5
23/03/2018,E3 Harelbeke,DNF,DENZ Nico,0
18/03/2018,GP de Denain - Porte du Hainaut,21.,DENZ Nico,5
27/02/2018,Le Samyn,8.,DENZ Nico,20
25/02/2018,Kuurne - Brussel - Kuurne,39.,DENZ Nico,0
24/02/2018,Omloop Het Nieuwsblad,61.,DENZ Nico,5
18/02/2018,Tour du Haut-Var,68.,DENZ Nico,0
28/01/2018,Cadel Evans Great Ocean Road Race,69.,DENZ Nico,5
21/01/2018,Tour Down Under,102.,DENZ Nico,5
21/01/2018,"Tour Down Under, Stage 6 : Adelaide - Adelaide",35.,DENZ Nico,0
20/01/2018,"Tour Down Under, Stage 5 : McLaren Vale - Williunga Hill",94.,DENZ Nico,0
19/01/2018,"Tour Down Under, Stage 4 : Norwood - Uraidla",108.,DENZ Nico,0
18/01/2018,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",90.,DENZ Nico,0
17/01/2018,"Tour Down Under, Stage 2 : Unley - Stirling",106.,DENZ Nico,0
16/01/2018,"Tour Down Under, Stage 1 : Port Adelaide - Lyndoch",36.,DENZ Nico,0
21/10/2018,Tour of Guangxi,43.,DILLIER Silvan,5
21/10/2018,"Tour of Guangxi, Stage 6 : Guilin - Guilin",72.,DILLIER Silvan,0
20/10/2018,"Tour of Guangxi, Stage 5 : Liuzhou - Guilin",44.,DILLIER Silvan,0
19/10/2018,"Tour of Guangxi, Stage 4 : Nanning - Mashan Nongla",55.,DILLIER Silvan,0
18/10/2018,"Tour of Guangxi, Stage 3 : Nanning - Nanning",41.,DILLIER Silvan,0
17/10/2018,"Tour of Guangxi, Stage 2 : Beihai - Qinzhou",43.,DILLIER Silvan,0
16/10/2018,"Tour of Guangxi, Stage 1 : Beihai - Beihai",33.,DILLIER Silvan,0
7/10/2018,Paris - Tours,19.,DILLIER Silvan,7
4/10/2018,Paris - Bourges,50.,DILLIER Silvan,0
26/09/2018,World Championships (Innsbruck) I.T.T.,47.,DILLIER Silvan,5
23/09/2018,World Championships (Innsbruck) T.T.T.,15.,DILLIER Silvan,7
9/09/2018,Tour du Doubs,6.,DILLIER Silvan,28
2/09/2018,GP de Fourmies,25.,DILLIER Silvan,5
1/09/2018,Brussels Cycling Classic,98.,DILLIER Silvan,0
26/08/2018,Bretagne Classic - Ouest-France,56.,DILLIER Silvan,5
10/08/2018,Tour de Pologne,23.,DILLIER Silvan,13
10/08/2018,"Tour de Pologne, Stage 7 : Bukowina Tatrzanska - Bukowina Tatrzanska",25.,DILLIER Silvan,0
9/08/2018,"Tour de Pologne, Stage 6 : Zakopane - Bukowina Tatrzanska",21.,DILLIER Silvan,0
8/08/2018,"Tour de Pologne, Stage 5 : Kopalina Soli - Bielsko-Biala",26.,DILLIER Silvan,0
7/08/2018,"Tour de Pologne, Stage 4 : Jaworzno - Szczyrk",19.,DILLIER Silvan,0
6/08/2018,"Tour de Pologne, Stage 3 : Chorzow - Zabrze",127.,DILLIER Silvan,0
5/08/2018,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",103.,DILLIER Silvan,0
4/08/2018,"Tour de Pologne, Stage 1 : Krakow - Krakow",56.,DILLIER Silvan,0
29/07/2018,Tour de France,83.,DILLIER Silvan,20
29/07/2018,"Tour de France, Stage 21 : Houilles - Paris/Champs-Élysées",144.,DILLIER Silvan,0
28/07/2018,"Tour de France, Stage 20 : Saint-Pée-sur-Nivelle - Espelette I.T.T.",38.,DILLIER Silvan,0
27/07/2018,"Tour de France, Stage 19 : Lourdes - Laruns",43.,DILLIER Silvan,0
26/07/2018,"Tour de France, Stage 18 : Trie-sur-Baïse - Pau",54.,DILLIER Silvan,0
25/07/2018,"Tour de France, Stage 17 : Bagnères-de-Luchon - Saint-Lary-Soulan/Col du Portet",85.,DILLIER Silvan,0
24/07/2018,"Tour de France, Stage 16 : Carcassonne - Bagnères-de-Luchon",63.,DILLIER Silvan,0
22/07/2018,"Tour de France, Stage 15 : Millau - Carcassonne",55.,DILLIER Silvan,0
21/07/2018,"Tour de France, Stage 14 : Saint-Paul-Trois-Châteaux - Mende (Croix Neuve)",101.,DILLIER Silvan,0
20/07/2018,"Tour de France, Stage 13 : Bourg d'Oisans - Valence",67.,DILLIER Silvan,0
19/07/2018,"Tour de France, Stage 12 : Bourg-Saint-Maurice - Alpe d'Huez",86.,DILLIER Silvan,0
18/07/2018,"Tour de France, Stage 11 : Albertville - La Rosière",76.,DILLIER Silvan,0
17/07/2018,"Tour de France, Stage 10 : Annecy - Le Grand-Bornand",89.,DILLIER Silvan,0
15/07/2018,"Tour de France, Stage 9 : Arras - Roubaix",81.,DILLIER Silvan,0
14/07/2018,"Tour de France, Stage 8 : Dreux - Amiens",55.,DILLIER Silvan,0
13/07/2018,"Tour de France, Stage 7 : Fougères - Chartres",65.,DILLIER Silvan,0
12/07/2018,"Tour de France, Stage 6 : Brest - Guerlédan/Mûr-de-Bretagne",100.,DILLIER Silvan,0
11/07/2018,"Tour de France, Stage 5 : Lorient - Quimper",91.,DILLIER Silvan,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",170.,DILLIER Silvan,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",-,DILLIER Silvan,0
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",158.,DILLIER Silvan,0
7/07/2018,"Tour de France, Stage 1 : Noirmoutier-en-l'Ile - Fontenay-le-Comte",155.,DILLIER Silvan,0
1/07/2018,National Championships Switzerland (Schneisingen) R.R.,8.,DILLIER Silvan,10
27/06/2018,National Championships Switzerland (Schneisingen) I.T.T.,2.,DILLIER Silvan,18
17/06/2018,Tour de Suisse,48.,DILLIER Silvan,5
17/06/2018,"Tour de Suisse, Stage 9 : Bellinzona - Bellinzona I.T.T.",41.,DILLIER Silvan,0
16/06/2018,"Tour de Suisse, Stage 8 : Bellinzona - Bellinzona",24.,DILLIER Silvan,0
15/06/2018,"Tour de Suisse, Stage 7 : Eschenbach - Arosa",40.,DILLIER Silvan,0
14/06/2018,"Tour de Suisse, Stage 6 : Fiesch - Gommiswald",47.,DILLIER Silvan,0
13/06/2018,"Tour de Suisse, Stage 5 : Gstaad - Leukerbad",71.,DILLIER Silvan,0
12/06/2018,"Tour de Suisse, Stage 4 : Gansingen - Gstaad",54.,DILLIER Silvan,0
11/06/2018,"Tour de Suisse, Stage 3 : Oberstammheim - Gansingen",36.,DILLIER Silvan,0
10/06/2018,"Tour de Suisse, Stage 2 : Frauenfeld - Frauenfeld",38.,DILLIER Silvan,0
9/06/2018,"Tour de Suisse, Stage 1 : Frauenfeld T.T.T.",-,DILLIER Silvan,0
7/06/2018,GP Kanton Aargau - Gippingen,9.,DILLIER Silvan,30
19/05/2018,Tour of California,54.,DILLIER Silvan,5
19/05/2018,"Tour of California, Stage 7 : Sacramento - Sacramento",65.,DILLIER Silvan,0
18/05/2018,"Tour of California, Stage 6 : Folsom - South Lake Tahoe",56.,DILLIER Silvan,0
17/05/2018,"Tour of California, Stage 5 : Stockton - Elk Grove",86.,DILLIER Silvan,0
16/05/2018,"Tour of California, Stage 4 : Morgan Hill - Morgan Hill I.T.T.",25.,DILLIER Silvan,0
15/05/2018,"Tour of California, Stage 3 : King City - Laguna Seca",11.,DILLIER Silvan,0
14/05/2018,"Tour of California, Stage 2 : Ventura - Santa Barbara (Gibraltar Road)",66.,DILLIER Silvan,0
13/05/2018,"Tour of California, Stage 1 : Long Beach - Long Beach",108.,DILLIER Silvan,0
29/04/2018,Tour de Romandie,75.,DILLIER Silvan,5
29/04/2018,"Tour de Romandie, Stage 5 : Mont-sur-Rolle - Genève",46.,DILLIER Silvan,0
28/04/2018,"Tour de Romandie, Stage 4 : Sion - Sion",60.,DILLIER Silvan,0
27/04/2018,"Tour de Romandie, Stage 3 : Ollon - Villars I.T.T.",110.,DILLIER Silvan,0
26/04/2018,"Tour de Romandie, Stage 2 : Delémont - Yverdon-les-Bains",102.,DILLIER Silvan,0
25/04/2018,"Tour de Romandie, Stage 1 : Fribourg - Delémont",96.,DILLIER Silvan,0
24/04/2018,"Tour de Romandie, Prologue : Fribourg I.T.T.",17.,DILLIER Silvan,0
15/04/2018,Amstel Gold Race,54.,DILLIER Silvan,5
8/04/2018,Paris - Roubaix,2.,DILLIER Silvan,170
6/04/2018,"Circuit de la Sarthe - Pays de la Loire, Stage 4 : Brûlon - Sablé-sur-Sarthe",DNS,DILLIER Silvan,0
1/04/2018,La Roue Tourangelle,10.,DILLIER Silvan,12
30/03/2018,Route Adélie de Vitré,1.,DILLIER Silvan,80
3/03/2018,Strade Bianche,DNF,DILLIER Silvan,0
25/02/2018,Kuurne - Brussel - Kuurne,84.,DILLIER Silvan,0
24/02/2018,Omloop Het Nieuwsblad,18.,DILLIER Silvan,14
18/02/2018,Vuelta a Andalucia / Ruta Del Sol,42.,DILLIER Silvan,5
11/02/2018,Trofeo Laigueglia,14.,DILLIER Silvan,12
21/10/2018,Tour of Guangxi,28.,DOMONT Axel,7
21/10/2018,"Tour of Guangxi, Stage 6 : Guilin - Guilin",73.,DOMONT Axel,0
20/10/2018,"Tour of Guangxi, Stage 5 : Liuzhou - Guilin",31.,DOMONT Axel,0
19/10/2018,"Tour of Guangxi, Stage 4 : Nanning - Mashan Nongla",30.,DOMONT Axel,0
18/10/2018,"Tour of Guangxi, Stage 3 : Nanning - Nanning",113.,DOMONT Axel,0
17/10/2018,"Tour of Guangxi, Stage 2 : Beihai - Qinzhou",73.,DOMONT Axel,0
16/10/2018,"Tour of Guangxi, Stage 1 : Beihai - Beihai",63.,DOMONT Axel,0
7/10/2018,GP Bruno Beghelli,24.,DOMONT Axel,5
16/09/2018,Coppa Bernocchi,94.,DOMONT Axel,0
9/09/2018,Tour du Doubs,67.,DOMONT Axel,0
2/09/2018,GP de Fourmies,77.,DOMONT Axel,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",DNF,DOMONT Axel,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",-,DOMONT Axel,0
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",77.,DOMONT Axel,0
