team,Rider,Date of birth,rank_start,point_start,rank_end,point_end,Comments,Country
TDD,O'CONNOR Ben,25/11/1995,329.0,219.0,373.0,193.0,,AUS
TDD,RENSHAW Mark,22/10/1982,1341.0,29.0,1673.0,15.0,,AUS
TDD,SLAGTER Tom-Jelte,01/07/1989,206.0,316.0,392.0,182.0,,NED
TDD,THOMSON Jay Robert,12/04/1986,829.0,70.0,909.0,65.0,,RSA
TDD,TILLER Rasmus Fossum,28/07/1996,631.0,106.0,1019.0,53.0,,NOR
TDD,VALGREN ANDERSEN Michael,07/02/1992,28.0,1071.0,107.0,549.0,,DEN
TDD,VENTER Jaco,13/02/1987,780.0,77.0,1063.0,49.0,,RSA
TDD,VERMOTE Julien,26/07/1989,470.0,156.0,731.0,89.0,,BEL
TDD,WYSS Danilo,26/08/1985,476.0,154.0,441.0,160.0,,SUI
INS,BASSO Leonardo,25/10/1993,336.0,215.0,499.0,144.0,,ITA
INS,BERNAL GOMEZ Egan Arley,13/01/1997,24.0,1130.0,26.0,1155.0,,COL
INS,CASTROVIEJO NICOLAS Jonathan,27/04/1987,132.0,449.0,202.0,332.0,,ESP
INS,DE LA CRUZ MELGAREJO David,06/05/1989,112.0,520.0,177.0,363.0,,ESP
INS,DOULL Owain,02/05/1993,325.0,223.0,209.0,321.0,,GBR
INS,DUNBAR Eddie,01/09/1996,247.0,278.0,142.0,449.0,,IRL
INS,ELISSONDE Kenny,22/07/1991,472.0,156.0,456.0,155.0,,FRA
INS,FROOME Chris,20/05/1985,15.0,1415.0,92.0,585.0,,GBR
INS,GANNA Filippo,25/07/1996,370.0,190.0,397.0,181.0,,ITA
INS,GEOGHEGAN HART Tao,30/03/1995,204.0,317.0,204.0,328.0,,GBR
INS,GOLAS Michal,29/04/1984,561.0,121.0,545.0,131.0,,POL
INS,HALVORSEN Kristoffer,13/04/1996,450.0,162.0,155.0,412.0,,NOR
INS,HENAO GOMEZ Sebastian,05/08/1993,557.0,123.0,440.0,161.0,,COL
INS,KIRYIENKA Vasil,28/06/1981,512.0,140.0,629.0,112.0,,BLR
INS,KNEES Christian,05/03/1981,1077.0,45.0,973.0,57.0,,GER
INS,KWIATKOWSKI Michal,02/06/1990,13.0,1549.0,16.0,1354.0,,POL
INS,LAWLESS Christopher,04/11/1995,467.0,157.0,190.0,343.0,,GBR
INS,MOSCON Gianni,20/04/1994,32.0,1039.0,63.0,777.0,,ITA
INS,NARVAEZ PRADO Jhonatan Manuel,04/03/1997,207.0,315.0,476.0,151.0,,ECU
INS,POELS Wout,01/10/1987,113.0,517.0,45.0,922.0,,NED
INS,PUCCIO Salvatore,31/08/1989,711.0,91.0,861.0,71.0,,ITA
INS,ROSA Diego,27/03/1989,351.0,200.0,721.0,92.0,,ITA
INS,ROWE Luke,10/03/1990,830.0,70.0,306.0,228.0,,GBR
INS,SIVAKOV Pavel,11/07/1997,361.0,195.0,124.0,503.0,,RUS
INS,SOSA CUERVO Ivan Ramiro,31/10/1997,79.0,647.0,90.0,591.0,,COL
INS,STANNARD Ian,25/05/1987,648.0,103.0,361.0,199.0,,GBR
INS,SWIFT Ben,05/11/1987,815.0,72.0,388.0,183.0,,GBR
INS,THOMAS Geraint,25/05/1986,6.0,1961.0,17.0,1348.0,,GBR
INS,VAN BAARLE Dylan,21/05/1992,178.0,361.0,99.0,568.0,,NED
TJV,BENNETT George,07/04/1990,49.0,860.0,85.0,623.0,,NZL
TJV,BOUWMAN Koen,02/12/1993,362.0,192.0,415.0,174.0,,NED
TJV,DE PLUS Laurens,04/09/1995,319.0,226.0,239.0,290.0,,BEL
TJV,DE TIER Floris,20/01/1992,448.0,163.0,639.0,109.0,,BEL
TJV,EENKHOORN Pascal,08/02/1997,340.0,212.0,348.0,209.0,,NED
TJV,GESINK Robert,31/05/1986,151.0,406.0,303.0,232.0,,NED
TJV,GROENEWEGEN Dylan,21/06/1993,39.0,935.0,27.0,1138.0,,NED
TJV,HOFSTEDE Lennard,29/12/1994,1168.0,40.0,1202.0,37.0,,NED
TJV,JANSEN Amund Grøndahl,11/02/1994,249.0,274.0,123.0,505.0,,NOR
TJV,KRUIJSWIJK Steven,07/06/1987,29.0,1062.0,30.0,1075.0,,NED
TJV,KUSS Sepp,13/09/1994,208.0,314.0,194.0,339.0,,USA
TJV,LEEZER Tom,26/12/1985,680.0,97.0,763.0,84.0,,NED
TJV,LINDEMAN Bert-Jan,16/06/1989,1027.0,50.0,1048.0,50.0,,NED
TJV,MARTENS Paul,26/10/1983,714.0,90.0,638.0,109.0,,GER
TJV,MARTIN Tony,23/04/1985,279.0,248.0,365.0,196.0,,GER
TJV,OLIVIER Daan,24/11/1992,1148.0,41.0,1214.0,36.0,,NED
TJV,POWLESS Neilson,03/09/1996,316.0,227.0,242.0,288.0,,USA
TJV,ROGLIC Primoz,29/10/1989,8.0,1709.0,2.0,2410.0,,SLO
TJV,ROOSEN Timo,11/01/1993,105.0,545.0,276.0,258.0,,NED
TJV,TEUNISSEN Mike,25/08/1992,168.0,384.0,77.0,669.0,,NED
TJV,TOLHOEK Antwan,29/04/1994,182.0,349.0,215.0,313.0,,NED
TJV,VAN AERT Wout,15/09/1994,88.0,597.0,34.0,1040.0,Contract from 1/03,BEL
TJV,VAN DER HOORN Taco,04/12/1993,158.0,396.0,137.0,462.0,,NED
TJV,VAN EMDEN Jos,18/02/1985,216.0,300.0,191.0,342.0,,NED
TJV,VAN POPPEL Danny,26/07/1993,67.0,755.0,120.0,511.0,,NED
TJV,VINGEGAARD RASMUSSEN Jonas,10/12/1996,965.0,56.0,1060.0,50.0,,DEN
TJV,WYNANTS Maarten,13/05/1982,584.0,117.0,665.0,103.0,,BEL
TKA,BATTAGLIN Enrico,17/11/1989,200.0,324.0,513.0,140.0,,ITA
TKA,BIERMANS Jenthe,30/10/1995,639.0,105.0,705.0,95.0,,BEL
TKA,BOSWELL Ian,07/02/1991,791.0,76.0,1171.0,40.0,,USA
TKA,CRAS Steff,13/02/1996,459.0,159.0,406.0,178.0,,BEL
TKA,DEBUSSCHERE Jens,28/08/1989,125.0,476.0,201.0,333.0,,BEL
TKA,DOWSETT Alex,03/10/1988,542.0,130.0,380.0,189.0,,GBR
TKA,FABBRO Matteo,10/04/1995,591.0,116.0,651.0,106.0,,ITA
TKA,GONÇALVES Jose Isidro Maciel,13/02/1989,281.0,247.0,505.0,142.0,,POR
TKA,GUERREIRO Ruben Antonio Almeida,06/07/1994,120.0,499.0,213.0,318.0,,POR
TKA,HAAS Nathan,12/03/1989,102.0,553.0,357.0,202.0,,AUS
TKA,HALLER Marco,01/04/1991,916.0,61.0,310.0,225.0,,AUT
TKA,HOLLENSTEIN Reto,22/08/1985,662.0,100.0,525.0,137.0,,SUI
TKA,KITTEL Marcel,11/05/1988,222.0,296.0,275.0,258.0,Contract until 15/05,GER
TKA,KOCHETKOV Pavel,07/03/1986,566.0,120.0,829.0,75.0,,RUS
TKA,KUZNETSOV Vyacheslav,24/06/1989,333.0,216.0,423.0,168.0,,RUS
TKA,NAVARRO GARCIA Daniel,18/07/1983,187.0,341.0,1031.0,51.0,,ESP
TKA,POLITT Nils,06/03/1994,127.0,462.0,57.0,807.0,,GER
TKA,SMIT Willie,29/12/1992,732.0,85.0,1051.0,50.0,,RSA
TKA,SPILAK Simon,23/06/1986,268.0,256.0,162.0,396.0,,SLO
TKA,STRAKHOV Dmitry,17/05/1995,148.0,412.0,455.0,156.0,,RUS
TKA,TANFIELD Harry,17/11/1994,793.0,76.0,2512.0,5.0,,GBR
TKA,WÜRTZ SCHMIDT Mads,31/03/1994,513.0,140.0,620.0,114.0,,DEN
TKA,ZABEL Rick,07/12/1993,588.0,117.0,661.0,104.0,,GER
TKA,ZAKARIN Ilnur,15/09/1989,126.0,473.0,73.0,709.0,,RUS
SUN,ANDERSEN Asbjørn Kragh,09/04/1992,774.0,78.0,983.0,56.0,,DEN
SUN,ANDERSEN Søren Kragh,10/08/1994,89.0,589.0,83.0,632.0,,DEN
SUN,ARNDT Nikias,18/11/1991,323.0,223.0,507.0,142.0,,GER
SUN,BAKELANTS Jan,14/02/1986,565.0,120.0,305.0,229.0,,BEL
SUN,BOL Cees,27/07/1995,292.0,240.0,108.0,532.0,,NED
SUN,CURVERS Roy,27/12/1979,1159.0,40.0,1299.0,30.0,,NED
SUN,DUMOULIN Tom,11/11/1990,7.0,1774.0,12.0,1461.0,,NED
SUN,FRÖHLINGER Johannes,09/06/1985,1025.0,50.0,899.0,66.0,,GER
SUN,HAGA Chad,26/08/1988,481.0,152.0,351.0,207.0,,USA
SUN,HAMILTON Chris,18/05/1995,378.0,187.0,284.0,249.0,,AUS
SUN,HINDLEY Jai,05/05/1996,623.0,109.0,434.0,163.0,,AUS
SUN,HIRSCHI Marc,24/08/1998,256.0,266.0,214.0,317.0,,SUI
SUN,KÄMNA Lennard,09/09/1996,1210.0,37.0,688.0,99.0,,GER
SUN,KANTER Max,22/10/1997,352.0,200.0,825.0,76.0,,GER
SUN,KELDERMAN Wilco,25/03/1991,74.0,678.0,121.0,510.0,,NED
SUN,MATTHEWS Michael,26/09/1990,17.0,1325.0,18.0,1323.0,,AUS
SUN,NIEUWENHUIS Joris,11/02/1996,1515.0,21.0,562.0,126.0,,NED
SUN,OOMEN Sam,15/08/1995,78.0,648.0,174.0,369.0,,NED
SUN,PEDERSEN Casper Phillip,15/03/1996,576.0,119.0,918.0,64.0,,DEN
SUN,POWER Robert,11/05/1995,177.0,363.0,243.0,287.0,,AUS
SUN,ROCHE Nicolas,03/07/1984,226.0,292.0,257.0,270.0,,IRL
SUN,STORER Michael,28/02/1997,407.0,176.0,693.0,98.0,,AUS
SUN,STORK Florian,27/04/1997,1959.0,11.0,1114.0,45.0,Contract from 18/03,GER
SUN,TUSVELD Martijn,09/09/1993,559.0,122.0,647.0,107.0,,NED
SUN,VERVAEKE Louis,06/10/1993,866.0,66.0,912.0,65.0,,BEL
SUN,WALSCHEID Maximilian,13/06/1993,164.0,389.0,132.0,468.0,,GER
TFS,BEPPU Fumiyuki,10/04/1983,931.0,59.0,1473.0,21.0,,JPN
TFS,BERNARD Julien,17/03/1992,385.0,185.0,481.0,149.0,,FRA
TFS,BRAMBILLA Gianluca,22/08/1987,131.0,450.0,136.0,462.0,,ITA
TFS,CICCONE Giulio,20/12/1994,145.0,426.0,100.0,568.0,,ITA
TFS,CLARKE William,11/04/1985,1028.0,50.0,990.0,55.0,,AUS
TFS,CONCI Nicola,05/01/1997,679.0,98.0,699.0,97.0,,ITA
TFS,DE KORT Koen,08/09/1982,439.0,165.0,538.0,133.0,,NED
TFS,DEGENKOLB John,07/01/1989,43.0,906.0,43.0,924.0,,GER
TFS,EG Niklas,06/01/1995,462.0,158.0,523.0,138.0,,DEN
TFS,FELLINE Fabio,29/03/1990,267.0,257.0,378.0,190.0,,ITA
TFS,FRAME Alex,18/06/1993,1044.0,49.0,1232.0,35.0,,NZL
TFS,GOGL Michael,04/11/1993,272.0,254.0,323.0,220.0,,AUT
TFS,IRIZAR ARANBURU Markel,05/02/1980,1158.0,40.0,947.0,60.0,,ESP
TFS,KIRSCH Alex,12/06/1992,344.0,208.0,795.0,80.0,,LUX
TFS,MOLLEMA Bauke,26/11/1986,26.0,1105.0,25.0,1185.0,,NED
TFS,MOSCHETTI Matteo,14/08/1996,503.0,144.0,399.0,181.0,,ITA
TFS,MULLEN Ryan,07/08/1994,487.0,149.0,443.0,160.0,,IRL
TFS,PANTANO GOMEZ Jarlinson,19/11/1988,464.0,157.0,1339.0,28.0,,COL
TFS,PEDERSEN Mads,18/12/1995,81.0,606.0,210.0,320.0,,DEN
TFS,PORTE Richie,30/01/1985,47.0,868.0,109.0,531.0,,AUS
TFS,REIJNEN Kiel,01/06/1986,798.0,75.0,922.0,63.0,,USA
TFS,SKUJINS Toms,15/06/1991,96.0,575.0,114.0,525.0,,LAT
TFS,STETINA Peter,08/08/1987,463.0,157.0,453.0,156.0,,USA
TFS,STUYVEN Jasper,17/04/1992,20.0,1253.0,62.0,780.0,,BEL
TFS,THEUNS Edward,30/04/1991,365.0,191.0,428.0,166.0,,BEL
UAD,ARU Fabio,03/07/1990,154.0,400.0,232.0,295.0,,ITA
UAD,BOHLI Tom,17/01/1994,549.0,127.0,771.0,83.0,,SUI
UAD,BYSTRØM Sven Erik,21/01/1992,551.0,126.0,484.0,147.0,,NOR
UAD,CONSONNI Simone,12/09/1994,230.0,290.0,164.0,394.0,,ITA
UAD,CONTI Valerio,30/03/1993,383.0,185.0,128.0,491.0,,ITA
UAD,COSTA Rui Alberto Faria,05/10/1986,93.0,578.0,68.0,761.0,,POR
UAD,DURASEK Kristijan,26/07/1987,516.0,139.0,1210.0,36.0,,CRO
UAD,FERRARI Roberto,09/03/1983,804.0,74.0,1071.0,48.0,,ITA
UAD,GAVIRIA RENDON Fernando,19/08/1994,85.0,602.0,71.0,718.0,,COL
UAD,HENAO MONTOYA Sergio Luis,10/12/1987,99.0,561.0,301.0,237.0,,COL
UAD,KRISTOFF Alexander,05/07/1987,19.0,1253.0,9.0,1579.0,,NOR
UAD,LAENGEN Vegard Stake,07/02/1989,328.0,220.0,870.0,70.0,,NOR
UAD,MARCATO Marco,11/02/1984,514.0,139.0,756.0,85.0,,ITA
UAD,MARTIN Daniel,20/08/1986,44.0,904.0,40.0,960.0,,IRL
UAD,MIRZA AL-HAMMADI Yousif,08/10/1988,790.0,76.0,875.0,69.0,,UAE
UAD,MOLANO BENAVIDES Juan Sebastian,04/11/1994,176.0,364.0,198.0,336.0,,COL
UAD,MORI Manuele,09/08/1980,900.0,62.0,1153.0,41.0,,ITA
UAD,MUÑOZ LANCHEROS Cristian Camilo,20/03/1996,1858.0,13.0,1352.0,27.0,,COL
UAD,OLIVEIRA Ivo Emanuel Alves,05/09/1996,1859.0,13.0,1719.0,15.0,,POR
UAD,OLIVEIRA Rui Filipe Alves,05/09/1996,668.0,100.0,1057.0,50.0,,POR
UAD,PETILLI Simone,04/05/1993,1057.0,48.0,475.0,151.0,,ITA
UAD,PHILIPSEN Jasper,02/03/1998,180.0,357.0,76.0,675.0,,BEL
UAD,POGACAR Tadej,21/09/1998,179.0,361.0,33.0,1043.0,,SLO
UAD,POLANC Jan,06/05/1992,300.0,233.0,84.0,625.0,,SLO
UAD,RAVASI Edward,05/06/1994,473.0,155.0,657.0,105.0,,ITA
UAD,RIABUSHENKO Aliaksandr,12/10/1995,622.0,109.0,567.0,125.0,,BLR
UAD,SUTHERLAND Rory,08/02/1982,1226.0,35.0,988.0,55.0,,AUS
UAD,TROIA Oliviero,01/09/1994,667.0,100.0,711.0,94.0,,ITA
UAD,ULISSI Diego,15/07/1989,57.0,802.0,42.0,928.0,,ITA
