team,Rider,Date of birth,rank_start,point_start,rank_end,point_end,Comments,Country
OPQ,DE WEERT Kevin,27/05/1982,773.0,68.0,1290.0,25.0,,BEL
OPQ,FENN Andrew,01/07/1990,510.0,119.0,427.0,159.0,,GBR
OPQ,GOLAS Michal,29/04/1984,368.0,166.0,291.0,228.0,,POL
OPQ,KEISSE Iljo,21/12/1982,796.0,65.0,514.0,123.0,,BEL
OPQ,KWIATKOWSKI Michal,02/06/1990,30.0,995.0,5.0,1948.0,,POL
OPQ,MAES Nikolas,09/04/1986,161.0,369.0,317.0,212.0,,BEL
OPQ,MARTIN Tony,23/04/1985,14.0,1320.0,17.0,1253.0,,GER
OPQ,MEERSMAN Gianni,05/12/1985,53.0,711.0,42.0,850.0,,BEL
OPQ,PAUWELS Serge,21/11/1983,347.0,176.0,644.0,92.0,,BEL
OPQ,PETACCHI Alessandro,03/01/1974,356.0,168.0,289.0,228.0,,ITA
OPQ,POELS Wout,01/10/1987,188.0,326.0,164.0,353.0,,NED
OPQ,RENSHAW Mark,22/10/1982,243.0,261.0,236.0,264.0,,AUS
OPQ,SERRY Pieter,21/11/1988,240.0,264.0,233.0,266.0,,BEL
OPQ,STEEGMANS Gert,30/09/1980,1100.0,35.0,295.0,225.0,,BEL
OPQ,STYBAR Zdenek,11/12/1985,64.0,645.0,59.0,646.0,,CZE
OPQ,TERPSTRA Niki,18/05/1984,38.0,821.0,19.0,1235.0,,NED
OPQ,TRENTIN Matteo,02/08/1989,316.0,196.0,157.0,362.0,,ITA
OPQ,URAN URAN Rigoberto,26/01/1987,48.0,748.0,36.0,938.0,,COL
OPQ,VAKOC Petr,11/07/1992,518.0,117.0,221.0,283.0,,CZE
OPQ,VAN KEIRSBULCK Guillaume,14/02/1991,440.0,139.0,126.0,419.0,,BEL
OPQ,VANDENBERGH Stijn,25/04/1984,225.0,277.0,149.0,368.0,,BEL
OPQ,VELITS Martin,21/02/1985,1432.0,20.0,966.0,47.0,,SVK
OPQ,VERMOTE Julien,26/07/1989,503.0,120.0,261.0,245.0,,BEL
OPQ,VERONA QUINTANILLA Carlos,04/11/1992,636.0,91.0,547.0,114.0,,ESP
OGE,ALBASINI Michael,20/12/1980,198.0,312.0,54.0,680.0,,SUI
OGE,BEWLEY Sam,22/07/1987,1621.0,15.0,1210.0,30.0,,NZL
OGE,CHAVES RUBIO Jhoan Esteban,17/01/1990,,,109.0,476.0,,COL
OGE,CLARKE Simon,18/07/1986,277.0,227.0,190.0,312.0,,AUS
OGE,CORT NIELSEN Magnus,16/01/1993,391.0,155.0,172.0,345.0,Trainee as from 1/08,DEN
OGE,DOCKER Mitchell,02/10/1986,884.0,54.0,826.0,63.0,,AUS
OGE,DURBRIDGE Luke,09/04/1991,125.0,412.0,196.0,309.0,,AUS
OGE,EWAN Caleb,11/07/1994,547.0,110.0,636.0,95.0,Contract from 1/08,AUS
OGE,GERRANS Simon,16/05/1980,92.0,511.0,7.0,1736.0,,AUS
OGE,GOSS Matthew,05/11/1986,288.0,217.0,802.0,66.0,,AUS
OGE,HAYMAN Mathew,20/04/1978,343.0,178.0,964.0,47.0,,AUS
OGE,HEPBURN Michael,17/08/1991,755.0,71.0,404.0,168.0,,AUS
OGE,HOWARD Leigh,18/10/1989,247.0,254.0,463.0,142.0,,AUS
OGE,HOWSON Damien,13/08/1992,466.0,132.0,770.0,71.0,,AUS
OGE,IMPEY Daryl,06/12/1984,94.0,498.0,66.0,625.0,,RSA
OGE,KEUKELEIRE Jens,23/11/1988,341.0,179.0,199.0,307.0,,BEL
OGE,KRUOPIS Aidis,26/10/1986,462.0,132.0,599.0,101.0,,LTU
OGE,LANCASTER Brett,15/11/1979,399.0,152.0,808.0,65.0,,AUS
OGE,MATTHEWS Michael,26/09/1990,101.0,470.0,35.0,980.0,,AUS
OGE,MEIER Christian,21/02/1985,564.0,104.0,640.0,94.0,,CAN
OGE,MEYER Cameron,11/01/1988,153.0,381.0,400.0,169.0,,AUS
OGE,MOURIS Jens,12/03/1980,536.0,111.0,967.0,47.0,,NED
OGE,SANTAROMITA Ivan,30/04/1984,111.0,442.0,425.0,160.0,,ITA
OGE,SCHURTER Nino,13/05/1986,,,1810.0,11.0,Contract from 18/04,SUI
OGE,TUFT Svein,09/05/1977,314.0,198.0,184.0,321.0,,CAN
OGE,WEENING Pieter,05/04/1981,41.0,779.0,285.0,230.0,,NED
OGE,YATES Adam,07/08/1992,881.0,55.0,57.0,662.0,,GBR
OGE,YATES Simon,07/08/1992,374.0,164.0,329.0,207.0,,GBR
EUC,ARASHIRO Yukiya,22/09/1984,299.0,207.0,438.0,153.0,,JPN
EUC,BERHANE Natnael Teweldemedhin,05/01/1991,249.0,254.0,312.0,215.0,,ERI
EUC,BERNAUDEAU Giovanni,25/08/1983,2952.0,1.0,842.0,61.0,,FRA
EUC,CARDIS Romain,12/08/1992,3023.0,1.0,1037.0,41.0,Trainee as from 1/08,FRA
EUC,COQUARD Bryan,25/04/1992,51.0,742.0,86.0,542.0,,FRA
EUC,CORNU Jérémy,07/08/1991,,,2718.0,2.0,Trainee as from 1/08,FRA
EUC,COUSIN Jérôme,05/06/1989,396.0,153.0,806.0,66.0,,FRA
EUC,CRAVEN Dan,01/02/1983,1163.0,31.0,661.0,88.0,Contract from 1/07,NAM
EUC,DUCHESNE Antoine,12/09/1991,820.0,62.0,725.0,79.0,,CAN
EUC,ENGOULVENT Jimmy,07/12/1979,1017.0,41.0,513.0,123.0,,FRA
EUC,GAUTIER Cyril,26/09/1987,233.0,271.0,58.0,659.0,,FRA
EUC,GENE Yohann,25/06/1981,283.0,219.0,436.0,154.0,,FRA
EUC,GUILLEMOIS Romain,28/03/1991,1054.0,39.0,1429.0,20.0,,FRA
EUC,HUREL Tony,01/11/1987,708.0,80.0,655.0,90.0,,FRA
EUC,JEANDESBOZ Fabrice,04/12/1984,528.0,114.0,739.0,75.0,,FRA
EUC,JEROME Vincent,26/11/1984,400.0,152.0,335.0,204.0,,FRA
EUC,KERN Christophe,18/01/1981,1686.0,14.0,773.0,70.0,,FRA
EUC,KRAINER Taruia,01/06/1991,,,1500.0,18.0,Trainee as from 1/08,FRA
EUC,LAMOISSON Morgan,07/09/1988,1921.0,10.0,702.0,81.0,,FRA
EUC,MALACARNE Davide,11/07/1987,324.0,190.0,600.0,101.0,,ITA
EUC,MARTINEZ Yannick,04/05/1988,98.0,489.0,206.0,297.0,,FRA
EUC,MEDEREL Maxime,19/09/1980,408.0,148.0,716.0,79.0,,FRA
EUC,NAULEAU Bryan,17/03/1988,1039.0,40.0,807.0,66.0,,FRA
EUC,PICHOT Alexandre,06/01/1983,904.0,52.0,471.0,138.0,,FRA
EUC,QUEMENEUR Perrig,26/04/1984,1126.0,34.0,740.0,75.0,,FRA
EUC,REZA Kévin,18/05/1988,457.0,135.0,260.0,246.0,,FRA
EUC,ROLLAND Pierre,10/10/1986,133.0,403.0,98.0,518.0,,FRA
EUC,SICARD Romain,01/01/1988,505.0,120.0,227.0,273.0,,FRA
EUC,THURAU Björn,23/07/1988,575.0,102.0,666.0,87.0,,GER
EUC,TULIK Angelo,02/12/1990,620.0,94.0,254.0,250.0,,FRA
EUC,VOECKLER Thomas,22/06/1979,65.0,632.0,154.0,363.0,,FRA
GIA,AHLSTRAND Jonas,16/02/1990,1416.0,21.0,832.0,63.0,,SWE
GIA,ARNDT Nikias,18/11/1991,275.0,230.0,313.0,215.0,,GER
GIA,BARGUIL Warren,28/10/1991,176.0,342.0,84.0,546.0,,FRA
GIA,BULGAC Brian,07/04/1988,1307.0,25.0,779.0,70.0,Contract from 1/05,NED
GIA,CRADDOCK Lawson,20/02/1992,349.0,175.0,480.0,134.0,,USA
GIA,CURVERS Roy,27/12/1979,331.0,187.0,854.0,60.0,,NED
GIA,DAMUSEAU Thomas,18/03/1989,429.0,142.0,633.0,95.0,,FRA
GIA,DE BACKER Bert,02/04/1984,464.0,132.0,541.0,115.0,,BEL
GIA,DE KORT Koen,08/09/1982,873.0,55.0,660.0,88.0,,NED
GIA,DEGENKOLB John,07/01/1989,20.0,1166.0,6.0,1902.0,,GER
GIA,DEVENYNS Dries,22/07/1983,295.0,211.0,429.0,158.0,,BEL
GIA,DUMOULIN Tom,11/11/1990,71.0,601.0,13.0,1408.0,,NED
GIA,FRÖHLINGER Johannes,09/06/1985,832.0,60.0,941.0,50.0,,GER
GIA,GESCHKE Simon,13/03/1986,144.0,392.0,93.0,526.0,,GER
GIA,HAGA Chad,26/08/1988,444.0,138.0,798.0,67.0,,USA
GIA,HUPOND Thierry,10/11/1984,995.0,43.0,812.0,65.0,,FRA
GIA,JANSE VAN RENSBURG Reinardt,03/02/1989,204.0,302.0,345.0,200.0,,RSA
GIA,JI Cheng,15/07/1987,1889.0,10.0,1300.0,25.0,,CHN
GIA,KITTEL Marcel,11/05/1988,21.0,1134.0,31.0,1051.0,,GER
GIA,LAMMERTINK Steven,04/12/1993,1287.0,26.0,1372.0,22.0,Trainee as from 1/08,NED
GIA,LOH Sea Keong,02/11/1986,905.0,52.0,2676.0,2.0,,MAS
GIA,LUDVIGSSON Fredrik,28/04/1994,388.0,157.0,1055.0,40.0,Trainee as from 1/08,SWE
GIA,LUDVIGSSON Tobias,22/02/1991,216.0,289.0,257.0,248.0,,SWE
GIA,MEZGEC Luka,27/06/1988,158.0,372.0,71.0,606.0,,SLO
GIA,OLIVIER Daan,24/11/1992,1564.0,17.0,475.0,138.0,,NED
GIA,PETERSON Thomas,24/12/1986,1193.0,30.0,1847.0,10.0,,USA
GIA,PREIDLER Georg,17/06/1990,432.0,140.0,420.0,162.0,,AUT
GIA,SINKELDAM Ramon,09/02/1989,276.0,229.0,153.0,364.0,,NED
GIA,SPRICK Mathieu,29/09/1981,2346.0,5.0,,,Contract until 31/03,FRA
GIA,STAMSNIJDER Tom,15/05/1985,1294.0,25.0,1046.0,40.0,,NED
GIA,TIMMER Albert,13/06/1985,621.0,93.0,415.0,163.0,,NED
GIA,VEELERS Tom,14/09/1984,280.0,225.0,405.0,167.0,,NED
KAT,BELKOV Maxim,09/01/1985,467.0,131.0,1058.0,39.0,,RUS
KAT,BRUTT Pavel,29/01/1982,658.0,86.0,464.0,141.0,,RUS
KAT,BYSTRØM Sven Erik,21/01/1992,1042.0,40.0,355.0,195.0,Trainee as from 1/08,NOR
KAT,CARUSO Giampaolo,15/08/1980,109.0,445.0,106.0,481.0,,ITA
KAT,CHERNETSKIY Sergey,09/04/1990,134.0,403.0,123.0,427.0,,RUS
KAT,GUSEV Vladimir,04/07/1982,290.0,215.0,519.0,120.0,,RUS
KAT,HALLER Marco,01/04/1991,455.0,136.0,565.0,109.0,,AUT
KAT,IGNATENKO Petr,27/09/1987,456.0,135.0,602.0,101.0,,RUS
KAT,IGNATIEV Mikhail,07/05/1985,596.0,98.0,1842.0,10.0,,RUS
KAT,ISAYCHEV Vladimir,21/04/1986,527.0,114.0,865.0,58.0,,RUS
KAT,KOCHETKOV Pavel,07/03/1986,1167.0,31.0,585.0,104.0,,RUS
KAT,KOLOBNEV Alexandr,04/05/1981,145.0,390.0,240.0,261.0,,RUS
KAT,KOZONTCHUK Dmitriy,05/04/1984,1076.0,37.0,889.0,55.0,,RUS
KAT,KRISTOFF Alexander,05/07/1987,19.0,1192.0,4.0,1964.0,,NOR
KAT,KUCHYNSKI Aliaksandr,27/10/1979,647.0,88.0,787.0,68.0,,BLR
KAT,KUZNETSOV Vyacheslav,24/06/1989,818.0,62.0,440.0,153.0,,RUS
KAT,LOSADA ALGUACIL Alberto,28/02/1982,425.0,143.0,534.0,116.0,,ESP
KAT,MORENO FERNANDEZ Daniel,05/09/1981,17.0,1261.0,43.0,843.0,,ESP
KAT,PAOLINI Luca,17/01/1977,77.0,567.0,630.0,95.0,,ITA
KAT,PORSEV Alexander,21/02/1986,269.0,234.0,195.0,309.0,,RUS
KAT,RODRIGUEZ OLIVER Joaquim,12/05/1979,5.0,2336.0,24.0,1150.0,,ESP
KAT,RYBAKOV Alexander,17/05/1988,725.0,76.0,1064.0,39.0,,RUS
KAT,SELIG Rüdiger,19/02/1989,426.0,143.0,1175.0,32.0,,GER
KAT,SILIN Egor,25/06/1988,627.0,92.0,371.0,185.0,,RUS
KAT,SMUKULIS Gatis,15/04/1987,776.0,68.0,611.0,98.0,,LAT
KAT,SPILAK Simon,23/06/1986,34.0,900.0,80.0,576.0,,SLO
KAT,TROFIMOV Yury,26/01/1984,264.0,240.0,117.0,440.0,,RUS
KAT,TSATEVICH Alexei,05/07/1989,194.0,321.0,341.0,202.0,,RUS
KAT,VICIOSO ARCOS Angel,13/04/1977,397.0,152.0,983.0,45.0,,ESP
KAT,VORGANOV Eduard,07/12/1982,522.0,116.0,551.0,112.0,,RUS
KAT,VOROBYEV Anton,12/10/1990,1173.0,31.0,571.0,108.0,,RUS
SKY,BOASSON HAGEN Edvald,17/05/1987,50.0,743.0,122.0,429.0,,NOR
SKY,BOSWELL Ian,07/02/1991,1263.0,27.0,944.0,50.0,,USA
SKY,CATALDO Dario,17/03/1985,370.0,165.0,175.0,340.0,,ITA
SKY,DEIGNAN Philip,07/09/1983,267.0,235.0,263.0,244.0,,IRL
SKY,DOMBROWSKI Joseph Lloyd,12/05/1991,572.0,103.0,1890.0,10.0,,USA
SKY,EARLE Nathan,04/06/1988,328.0,189.0,796.0,67.0,,AUS
SKY,EDMONDSON Joshua,06/07/1992,804.0,64.0,895.0,55.0,,GBR
SKY,EISEL Bernhard,17/02/1981,212.0,291.0,388.0,174.0,,AUT
SKY,FROOME Chris,20/05/1985,2.0,2766.0,12.0,1437.0,,GBR
SKY,HENAO GOMEZ Sebastian,05/08/1993,3036.0,1.0,629.0,96.0,,COL
SKY,HENAO MONTOYA Sergio Luis,10/12/1987,24.0,1056.0,646.0,92.0,,COL
SKY,KENNAUGH Peter,15/06/1989,622.0,93.0,72.0,600.0,,GBR
SKY,KIRYIENKA Vasil,28/06/1981,235.0,270.0,146.0,372.0,,BLR
SKY,KNEES Christian,05/03/1981,963.0,46.0,733.0,76.0,,GER
SKY,LOPEZ GARCIA David,13/05/1981,113.0,441.0,426.0,159.0,,ESP
SKY,NIEVE ITURRALDE Mikel,26/05/1984,103.0,459.0,90.0,528.0,,ESP
SKY,PATE Danny,24/03/1979,1192.0,30.0,939.0,50.0,,USA
SKY,PORTE Richie,30/01/1985,10.0,1486.0,128.0,415.0,,AUS
SKY,PUCCIO Salvatore,31/08/1989,629.0,92.0,331.0,206.0,,ITA
SKY,RASCH Gabriel,08/04/1976,786.0,67.0,1579.0,15.0,Contract until 30/04,NOR
SKY,ROWE Luke,10/03/1990,415.0,146.0,500.0,127.0,,GBR
SKY,SIUTSOU Kanstantsin,09/08/1982,209.0,294.0,376.0,182.0,,BLR
SKY,STANNARD Ian,25/05/1987,122.0,424.0,252.0,250.0,,GBR
SKY,SUTTON Christopher,10/09/1984,470.0,129.0,625.0,96.0,,AUS
SKY,SWIFT Ben,05/11/1987,384.0,158.0,50.0,745.0,,GBR
SKY,THOMAS Geraint,25/05/1986,54.0,704.0,37.0,914.0,,GBR
SKY,WIGGINS Bradley,28/04/1980,66.0,626.0,45.0,814.0,,GBR
SKY,ZANDIO ECHAIDE Xabier,17/03/1977,839.0,59.0,1411.0,20.0,,ESP
TCS,BELTRAN SUAREZ Edward Alexander,18/01/1990,,,687.0,84.0,Contract from 8/03,COL
TCS,BENNATI Daniele,24/09/1980,232.0,271.0,235.0,264.0,,ITA
TCS,BOARO Manuele,12/03/1987,448.0,137.0,230.0,270.0,,ITA
TCS,BRESCHEL Matti,31/08/1984,82.0,534.0,73.0,596.0,,DEN
TCS,CONTADOR VELASCO Alberto,06/12/1982,18.0,1228.0,2.0,2543.0,,ESP
TCS,GULDHAMMER POULSEN Rasmus,09/03/1989,1114.0,35.0,465.0,141.0,Trainee as from 1/08,DEN
TCS,HANSEN Jesper,23/10/1990,570.0,103.0,483.0,132.0,,DEN
TCS,HERNANDEZ BLAZQUEZ Jesus,28/09/1981,866.0,56.0,759.0,72.0,,ESP
TCS,JUUL JENSEN Christopher,06/07/1989,1635.0,15.0,180.0,331.0,,DEN
TCS,KOLAR Michael,21/12/1992,909.0,52.0,897.0,55.0,,SVK
TCS,KREUZIGER Roman,06/05/1986,28.0,1008.0,74.0,596.0,,CZE
TCS,KROON Karsten,29/01/1976,573.0,102.0,662.0,87.0,,NED
TCS,KUMP Marko,09/09/1988,579.0,101.0,1251.0,28.0,,SLO
TCS,MAJKA Rafal,12/09/1989,42.0,778.0,21.0,1168.0,,POL
TCS,MCCARTHY Jay,08/09/1992,1041.0,40.0,623.0,97.0,,AUS
TCS,MØRKØV CHRISTENSEN Michael,30/04/1985,183.0,332.0,192.0,310.0,,DEN
TCS,PAULINHO Sergio Miguel Moreira,26/03/1980,393.0,153.0,911.0,53.0,,POR
TCS,PETROV Evgeni,25/05/1978,531.0,113.0,653.0,90.0,,RUS
TCS,PIRES Bruno Manuel Silva,15/05/1981,738.0,73.0,792.0,67.0,,POR
TCS,POLJANSKI Pawel,06/05/1990,,,743.0,75.0,,POL
TCS,ROCHE Nicolas,03/07/1984,43.0,776.0,121.0,435.0,,IRL
TCS,ROGERS Michael,20/12/1979,110.0,442.0,102.0,496.0,,AUS
TCS,ROVNY Ivan,30/09/1987,178.0,339.0,746.0,74.0,,RUS
TCS,SØRENSEN Chris Anker,05/09/1984,124.0,416.0,557.0,110.0,,DEN
TCS,SØRENSEN Nicki,14/05/1975,383.0,158.0,581.0,105.0,,DEN
TCS,SUTHERLAND Rory,08/02/1982,301.0,206.0,381.0,178.0,,AUS
TCS,TOSATTO Matteo,14/05/1974,604.0,96.0,852.0,60.0,,ITA
TCS,TRUSOV Nikolai,02/07/1985,1272.0,26.0,645.0,92.0,,RUS
TCS,VALGREN ANDERSEN Michael,07/02/1992,695.0,82.0,81.0,563.0,,DEN
TCS,ZAUGG Oliver,09/05/1981,795.0,65.0,280.0,232.0,,SUI
TFR,ALAFACI Eugenio,09/08/1990,770.0,69.0,1215.0,30.0,,ITA
TFR,ARREDONDO MORENO Julian David,30/07/1988,104.0,456.0,55.0,675.0,,COL
TFR,BEPPU Fumiyuki,10/04/1983,1252.0,27.0,809.0,65.0,,JPN
TFR,BUSCHE Matthew,09/05/1985,166.0,363.0,332.0,206.0,,USA
TFR,CANCELLARA Fabian,18/03/1981,11.0,1461.0,32.0,1049.0,,SUI
TFR,CHEVRIER Clément,29/06/1992,846.0,59.0,946.0,50.0,Trainee as from 1/08,FRA
TFR,DEVOLDER Stijn,29/08/1979,250.0,253.0,496.0,127.0,,BEL
TFR,DIDIER Laurent,19/07/1984,529.0,114.0,569.0,108.0,,LUX
TFR,EASTMAN Ryan,28/07/1992,,,2901.0,1.0,Trainee as from 1/08,USA
TFR,FELLINE Fabio,29/03/1990,251.0,253.0,342.0,202.0,,ITA
TFR,HONDO Danilo,04/01/1974,682.0,83.0,975.0,46.0,,GER
TFR,IRIZAR ARANBURU Markel,05/02/1980,500.0,120.0,715.0,79.0,,ESP
TFR,JUNGELS Bob,22/09/1992,159.0,372.0,272.0,240.0,,LUX
TFR,KIRSCH Alex,12/06/1992,955.0,48.0,878.0,57.0,Trainee as from 1/08,LUX
TFR,KISERLOVSKI Robert,09/08/1986,152.0,383.0,138.0,387.0,,CRO
TFR,NIZZOLO Giacomo,30/01/1989,112.0,442.0,63.0,637.0,,ITA
TFR,POPOVYCH Yaroslav,04/01/1980,451.0,136.0,757.0,72.0,,UKR
TFR,RAST Gregory,17/01/1980,336.0,180.0,598.0,101.0,,SUI
TFR,ROULSTON Hayden,10/01/1981,719.0,76.0,887.0,55.0,,NZL
TFR,SCHLECK Andy,10/06/1985,589.0,99.0,1090.0,37.0,,LUX
TFR,SCHLECK Fränk,15/04/1980,,,112.0,461.0,,LUX
TFR,SERGENT Jesse,08/07/1988,379.0,161.0,274.0,238.0,,NZL
TFR,SILVESTRE Fabio Andre Tomas,25/01/1990,492.0,122.0,1878.0,10.0,,POR
TFR,STUYVEN Jasper,17/04/1992,552.0,108.0,430.0,158.0,,BEL
TFR,VAN POPPEL Boy,18/01/1988,376.0,163.0,578.0,106.0,,NED
TFR,VAN POPPEL Danny,26/07/1993,217.0,289.0,116.0,448.0,,NED
TFR,VANDEWALLE Kristof,05/04/1985,123.0,420.0,347.0,199.0,,BEL
TFR,VOIGT Jens,17/09/1971,749.0,71.0,823.0,63.0,,GER
TFR,WATSON Calvin,06/01/1993,2323.0,6.0,1325.0,24.0,,AUS
TFR,ZOIDL Riccardo,08/04/1988,105.0,455.0,141.0,382.0,,AUT
TFR,ZUBELDIA AGIRRE Haimar,01/04/1977,404.0,149.0,173.0,342.0,,ESP
